Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771494537611,3504,3504,3504,3504,3504,3504,3504,3504,46.52803039550781,46.15599822998047,44.795623779296875,44.51298522949219,45.12794494628906,45.394142150878906,44.81269073486328,45.8559684753418,45.904029846191406,50,0,50,50,0,0,0,0,3.797520399093628,8589934592,6442450944,6287736832,5536677888
204,1771494537612,3504,3504,3504,3504,3504,3504,3504,3504,46.52803039550781,46.15599822998047,44.795623779296875,44.51298522949219,45.12794494628906,45.394142150878906,44.81269073486328,45.8559684753418,45.904029846191406,0,NaN,0,NaN,0,0,0,NaN,3.797520399093628,8589934592,6442450944,6289391616,5536677888
204,1771494537817,3504,3504,3504,3504,3504,3504,3504,3504,46.52803039550781,46.15599822998047,44.795623779296875,44.51298522949219,45.12794494628906,45.394142150878906,44.81269073486328,45.8559684753418,45.904029846191406,25,22.72727394104004,20,20,0,0,0,0,3.797520399093628,8589934592,6442450944,6286966784,5536677888
200,1771494538022,3504,3504,3504,3504,3504,3504,3504,3504,46.18596649169922,45.6146240234375,44.32623291015625,44.02185821533203,44.42901611328125,44.626853942871094,44.12486267089844,45.24348449707031,45.304466247558594,28.571430206298828,21.052631378173828,15.000000953674316,28.571430206298828,0,0,0,0,3.797520399093628,8589934592,6442450944,6288130048,5536677888
204,1771494538223,3504,3504,3504,3504,3504,3504,3504,3504,46.18596649169922,45.6146240234375,44.32623291015625,44.02185821533203,44.42901611328125,44.626853942871094,44.12486267089844,45.24348449707031,45.304466247558594,26.3157901763916,28.571430206298828,28.571430206298828,20,0,0,0,0,3.797520399093628,8589934592,6442450944,6280937472,5536677888
204,1771494538428,3504,3504,3504,3504,3504,3504,3504,3504,46.18596649169922,45.6146240234375,44.32623291015625,44.02185821533203,44.42901611328125,44.626853942871094,44.12486267089844,45.24348449707031,45.304466247558594,38.095237731933594,21.052631378173828,20,23.809524536132813,15.000000953674316,15.000000953674316,9.523809432983398,9.090909004211426,3.797520399093628,8589934592,6442450944,6132908032,5536677888
200,1771494538633,3504,3504,3504,3504,3504,3504,3504,3504,46.18596649169922,45.6146240234375,44.32623291015625,44.02185821533203,44.42901611328125,44.626853942871094,44.12486267089844,45.24348449707031,45.304466247558594,38.095237731933594,28.571430206298828,23.809524536132813,21.052631378173828,9.090909004211426,4.761904716491699,0,0,4.262172222137451,8589934592,6442450944,6131875840,5536677888
201,1771494538834,3504,3504,3504,3504,3504,3504,3504,3504,46.18596649169922,45.6146240234375,44.32623291015625,44.02185821533203,44.42901611328125,44.626853942871094,44.12486267089844,45.24348449707031,45.304466247558594,26.3157901763916,25,15.789472579956055,28.571430206298828,0,0,0,0,4.262172222137451,8589934592,6442450944,6132498432,5536677888
200,1771494539036,3504,3504,3504,3504,3504,3504,3504,3504,45.0301628112793,44.361995697021484,43.12641906738281,42.846046447753906,43.50425338745117,43.275062561035156,43.076507568359375,44.06046676635742,44.184906005859375,36.842105865478516,26.3157901763916,21.052631378173828,28.571430206298828,0,0,0,0,4.262172222137451,8589934592,6442450944,6136430592,5536677888
199,1771494539237,3504,3504,3504,3504,3504,3504,3504,3504,45.0301628112793,44.361995697021484,43.12641906738281,42.846046447753906,43.50425338745117,43.275062561035156,43.076507568359375,44.06046676635742,44.184906005859375,38.095237731933594,28.571430206298828,28.571430206298828,21.052631378173828,0,0,0,0,4.262172222137451,8589934592,6442450944,6137937920,5536677888
