Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771604136544,3504,3504,3504,3504,3504,3504,3504,3504,88.26898193359375,97.52021789550781,91.1383285522461,87.23429107666016,84.38573455810547,87.32695007324219,87.40228271484375,89.88196563720703,92.1673583984375,100,66.66667175292969,0,0,0,0,0,100,12.881036758422852,8589934592,8589934592,6557908992,8119648256
204,1771604136544,3504,3504,3504,3504,3504,3504,3504,3504,88.26898193359375,97.52021789550781,91.1383285522461,87.23429107666016,84.38573455810547,87.32695007324219,87.40228271484375,89.88196563720703,92.1673583984375,0,NaN,0,100,100,50,50,NaN,12.881036758422852,8589934592,8589934592,6557908992,8119648256
202,1771604136749,3504,3504,3504,3504,3504,3504,3504,3504,88.26898193359375,97.52021789550781,91.1383285522461,87.23429107666016,84.38573455810547,87.32695007324219,87.40228271484375,89.88196563720703,92.1673583984375,28.571430206298828,15.789472579956055,23.809524536132813,23.809524536132813,0,5,10,78.26087188720703,12.881036758422852,8589934592,8589934592,6557908992,8119648256
200,1771604136952,3504,3504,3504,3504,3504,3504,3504,3504,87.57408142089844,85.55931091308594,83.65838623046875,84.32546997070313,82.6737060546875,92.18806457519531,91.58560943603516,96.6075439453125,97.38681030273438,31.57894515991211,28.571430206298828,35,25,10,10.526315689086914,57.894737243652344,35,12.881036758422852,8589934592,8589934592,6557908992,8119648256
203,1771604137153,3504,3504,3504,3504,3504,3504,3504,3504,87.57408142089844,85.55931091308594,83.65838623046875,84.32546997070313,82.6737060546875,92.18806457519531,91.58560943603516,96.6075439453125,97.38681030273438,30.000001907348633,26.3157901763916,21.052631378173828,15.789472579956055,0,0,100,0,12.881036758422852,8589934592,8589934592,6557908992,8119648256
204,1771604137358,3504,3504,3504,3504,3504,3504,3504,3504,87.57408142089844,85.55931091308594,83.65838623046875,84.32546997070313,82.6737060546875,92.18806457519531,91.58560943603516,96.6075439453125,97.38681030273438,23.809524536132813,27.272727966308594,20,14.285715103149414,0,0,100,0,12.881036758422852,8589934592,8589934592,6540689408,8119648256
201,1771604137562,3504,3504,3504,3504,3504,3504,3504,3504,87.57408142089844,85.55931091308594,83.65838623046875,84.32546997070313,82.6737060546875,92.18806457519531,91.58560943603516,96.6075439453125,97.38681030273438,21.052631378173828,25,28.571430206298828,23.809524536132813,0,0,100,0,11.047532081604004,8589934592,8589934592,6531973120,8111259648
202,1771604137764,3504,3504,3504,3504,3504,3504,3504,3504,87.57408142089844,85.55931091308594,83.65838623046875,84.32546997070313,82.6737060546875,92.18806457519531,91.58560943603516,96.6075439453125,97.38681030273438,30.000001907348633,30.000001907348633,28.571430206298828,15.789472579956055,0,0,100,0,11.047532081604004,8589934592,8589934592,6510657536,8111259648
203,1771604137968,3504,3504,3504,3504,3504,3504,3504,3504,81.36459350585938,81.39723205566406,79.63451385498047,79.4807357788086,81.89714050292969,96.69146728515625,88.26136016845703,107.3916244506836,88.8980484008789,23.809524536132813,25,25,25,0,0,100,0,11.047532081604004,8589934592,8589934592,6510657536,8111259648
202,1771604138172,3504,3504,3504,3504,3504,3504,3504,3504,81.36459350585938,81.39723205566406,79.63451385498047,79.4807357788086,81.89714050292969,96.69146728515625,88.26136016845703,107.3916244506836,88.8980484008789,26.3157901763916,20,20,15.000000953674316,0,0,100,0,11.047532081604004,8589934592,8589934592,6510657536,8111259648
