Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771534404165,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,0,50,0,0,0,50,0,0,0,0,0,0,11.775424003601074,25769803776,7516192768,15343697920,5823070208
204,1771534404165,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,0,50,NaN,0,0,0,0,0,0,0,NaN,0,11.775424003601074,25769803776,7516192768,15344418816,5823070208
204,1771534404370,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,33.333335876464844,15.789472579956055,0,0,19.047618865966797,5,0,0,0,0,0,0,12.213022232055664,25769803776,7516192768,15063728128,5823070208
202,1771534404575,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,15.000000953674316,20,0,0,10,4.761904716491699,0,0,0,0,0,0,12.213022232055664,25769803776,7516192768,15047376896,5823070208
204,1771534404778,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,28.571430206298828,23.809524536132813,0,4.761904716491699,15.000000953674316,10.526315689086914,0,0,0,0,0,0,12.213022232055664,25769803776,7516192768,14975844352,5823070208
204,1771534404984,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,40,40,2.1999998092651367,1.5,40,40,40,40,2.1999998092651367,1.5,21.052631378173828,20,4.761904716491699,0,15.000000953674316,9.090909004211426,0,0,0,0,0,9.090909004211426,12.213022232055664,25769803776,7516192768,14975041536,5823070208
202,1771534405189,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,40,40,2.1999998092651367,1.5,40,40,40,40,2.1999998092651367,1.5,80.95238494873047,75,0,0,70,68.42105102539063,0,0,0,0,0,0,12.213022232055664,25769803776,7516192768,14971764736,5823070208
204,1771534405391,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,40,40,2.1999998092651367,1.5,40,40,40,40,2.1999998092651367,1.5,73.68421173095703,66.66667175292969,5,5,61.904762268066406,65,0,0,0,0,19.047618865966797,5.263157844543457,10.446571350097656,25769803776,7516192768,14965719040,5823070208
204,1771534405595,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,40,40,2.1999998092651367,1.5,40,40,40,40,2.1999998092651367,1.5,66.66667175292969,60.000003814697266,4.761904716491699,0,45,40,0,0,4.761904716491699,0,10,15.000000953674316,10.446571350097656,25769803776,7516192768,14979039232,5823070208
204,1771534405800,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,42.85714340209961,0,0,45,28.571430206298828,0,0,0,0,0,0,10.446571350097656,25769803776,7516192768,14966505472,5823070208
204,1771534406005,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,20,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,10.446571350097656,25769803776,7516192768,14966456320,5823070208
204,1771534406210,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,14.285715103149414,5,0,0,0,0,0,0,10.446571350097656,25769803776,7516192768,14960738304,5823070208
200,1771534406415,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,15.000000953674316,0,0,9.523809432983398,5,0,0,0,0,0,0,9.781314849853516,25769803776,7516192768,14960771072,5823070208
202,1771534406616,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,5.555555820465088,9.523809432983398,0,0,0,0,0,0,9.781314849853516,25769803776,7516192768,14960885760,5823070208
203,1771534406820,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,14.285715103149414,5,0,0,0,0,0,0,9.781314849853516,25769803776,7516192768,14948286464,5823070208
200,1771534407023,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,21.052631378173828,0,0,14.285715103149414,5,0,0,0,0,0,0,9.781314849853516,25769803776,7516192768,14949351424,5823070208
204,1771534407225,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,20,4.761904716491699,0,15.000000953674316,9.523809432983398,0,0,0,0,0,0,9.781314849853516,25769803776,7516192768,14949416960,5823070208
204,1771534407429,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,10,5,0,0,0,0,0,0,10.171342849731445,25769803776,7516192768,14949761024,5823070208
202,1771534407634,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,10.526315689086914,0,0,9.523809432983398,0,0,0,0,0,0,0,10.171342849731445,25769803776,7516192768,14949744640,5823070208
203,1771534407837,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,5.263157844543457,9.090909004211426,0,0,0,0,0,0,10.171342849731445,25769803776,7516192768,14941405184,5823070208
202,1771534408041,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,19.047618865966797,0,0,10,0,0,0,0,0,0,0,10.171342849731445,25769803776,7516192768,14941241344,5823070208
