Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771645681499,3504,3504,3504,3504,3504,3504,3504,3504,50.18622589111328,49.4826774597168,48.425018310546875,48.16370391845703,48.342567443847656,48.218528747558594,47.89637756347656,49.191158294677734,49.20133590698242,0,0,0,0,0,0,0,0,7.993813514709473,8589934592,1073741824,5256085504,290652160
209,1771645681500,3504,3504,3504,3504,3504,3504,3504,3504,50.18622589111328,49.4826774597168,48.425018310546875,48.16370391845703,48.342567443847656,48.218528747558594,47.89637756347656,49.191158294677734,49.20133590698242,50,0,0,100,0,0,0,0,7.993813514709473,8589934592,1073741824,5256921088,290652160
205,1771645681710,3504,3504,3504,3504,3504,3504,3504,3504,50.18622589111328,49.4826774597168,48.425018310546875,48.16370391845703,48.342567443847656,48.218528747558594,47.89637756347656,49.191158294677734,49.20133590698242,33.333335876464844,23.809524536132813,19.047618865966797,14.285715103149414,0,0,0,0,2.897402048110962,8589934592,1073741824,5257658368,290652160
206,1771645681916,3504,3504,3504,3504,3504,3504,3504,3504,50.18622589111328,49.4826774597168,48.425018310546875,48.16370391845703,48.342567443847656,48.218528747558594,47.89637756347656,49.191158294677734,49.20133590698242,28.571430206298828,23.809524536132813,25,15.000000953674316,14.285715103149414,14.285715103149414,9.523809432983398,5,2.897402048110962,8589934592,1073741824,5259165696,290652160
208,1771645682123,3504,3504,3504,3504,3504,3504,3504,3504,50.18622589111328,49.4826774597168,48.425018310546875,48.16370391845703,48.342567443847656,48.218528747558594,47.89637756347656,49.191158294677734,49.20133590698242,30.000001907348633,20,23.809524536132813,14.285715103149414,0,0,0,0,2.897402048110962,8589934592,1073741824,5259558912,290652160
209,1771645682332,3504,3504,3504,3504,3504,3504,3504,3504,48.88176345825195,48.33551788330078,47.12532043457031,46.90821075439453,47.18317794799805,47.06732940673828,46.67875671386719,47.8431510925293,47.97600173950195,25,15.000000953674316,14.285715103149414,10,4.761904716491699,0,0,0,2.897402048110962,8589934592,1073741824,5254643712,290652160
203,1771645682542,3504,3504,3504,3504,3504,3504,3504,3504,48.88176345825195,48.33551788330078,47.12532043457031,46.90821075439453,47.18317794799805,47.06732940673828,46.67875671386719,47.8431510925293,47.97600173950195,28.571430206298828,23.809524536132813,15.000000953674316,19.047618865966797,10,14.285715103149414,0,0,2.897402048110962,8589934592,1073741824,5261066240,290652160
209,1771645682745,3504,3504,3504,3504,3504,3504,3504,3504,48.88176345825195,48.33551788330078,47.12532043457031,46.90821075439453,47.18317794799805,47.06732940673828,46.67875671386719,47.8431510925293,47.97600173950195,14.285715103149414,5,9.523809432983398,9.523809432983398,19.047618865966797,15.000000953674316,4.761904716491699,5,2.7005228996276855,8589934592,1073741824,5270847488,290652160
207,1771645682955,3504,3504,3504,3504,3504,3504,3504,3504,48.88176345825195,48.33551788330078,47.12532043457031,46.90821075439453,47.18317794799805,47.06732940673828,46.67875671386719,47.8431510925293,47.97600173950195,10,18.18181800842285,5,14.285715103149414,0,0,0,0,2.7005228996276855,8589934592,1073741824,5270847488,290652160
201,1771645683163,3504,3504,3504,3504,3504,3504,3504,3504,48.88176345825195,48.33551788330078,47.12532043457031,46.90821075439453,47.18317794799805,47.06732940673828,46.67875671386719,47.8431510925293,47.97600173950195,23.809524536132813,15.000000953674316,14.285715103149414,25,0,0,0,0,2.7005228996276855,8589934592,1073741824,5270274048,290652160
