Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771641408748,3504,3504,3504,3504,3504,3504,3504,3504,52.03211975097656,51.183143615722656,50.308143615722656,50.208839416503906,50.37002944946289,50.12134552001953,49.84977722167969,51.137935638427734,51.17890548706055,NaN,100,0,0,0,0,0,0,2.792062997817993,8589934592,1073741824,5358583808,299040768
209,1771641408748,3504,3504,3504,3504,3504,3504,3504,3504,52.03211975097656,51.183143615722656,50.308143615722656,50.208839416503906,50.37002944946289,50.12134552001953,49.84977722167969,51.137935638427734,51.17890548706055,66.66667175292969,50,100,0,0,100,0,0,2.792062997817993,8589934592,1073741824,5358583808,299040768
205,1771641408958,3504,3504,3504,3504,3504,3504,3504,3504,52.03211975097656,51.183143615722656,50.308143615722656,50.208839416503906,50.37002944946289,50.12134552001953,49.84977722167969,51.137935638427734,51.17890548706055,20,14.285715103149414,9.523809432983398,4.761904716491699,8.69565200805664,0,0,0,2.792062997817993,8589934592,1073741824,5358583808,299040768
209,1771641409165,3504,3504,3504,3504,3504,3504,3504,3504,51.13352966308594,50.29771041870117,49.326820373535156,49.247596740722656,49.29824447631836,49.11693572998047,48.82835388183594,50.04359817504883,50.11839294433594,35,25,15.000000953674316,19.047618865966797,0,5,0,0,2.792062997817993,8589934592,1073741824,5358583808,299040768
207,1771641409375,3504,3504,3504,3504,3504,3504,3504,3504,51.13352966308594,50.29771041870117,49.326820373535156,49.247596740722656,49.29824447631836,49.11693572998047,48.82835388183594,50.04359817504883,50.11839294433594,23.809524536132813,14.285715103149414,19.047618865966797,9.523809432983398,9.090909004211426,4.761904716491699,9.090909004211426,0,2.792062997817993,8589934592,1073741824,5321539584,299040768
208,1771641409583,3504,3504,3504,3504,3504,3504,3504,3504,51.13352966308594,50.29771041870117,49.326820373535156,49.247596740722656,49.29824447631836,49.11693572998047,48.82835388183594,50.04359817504883,50.11839294433594,23.809524536132813,19.047618865966797,9.523809432983398,10,0,0,0,0,2.792062997817993,8589934592,1073741824,5319507968,299040768
206,1771641409792,3504,3504,3504,3504,3504,3504,3504,3504,51.13352966308594,50.29771041870117,49.326820373535156,49.247596740722656,49.29824447631836,49.11693572998047,48.82835388183594,50.04359817504883,50.11839294433594,20,15.000000953674316,19.047618865966797,9.090909004211426,0,0,0,0,2.490230083465576,8589934592,1073741824,5317541888,299040768
209,1771641409999,3504,3504,3504,3504,3504,3504,3504,3504,51.13352966308594,50.29771041870117,49.326820373535156,49.247596740722656,49.29824447631836,49.11693572998047,48.82835388183594,50.04359817504883,50.11839294433594,33.333335876464844,31.81818199157715,20,20,4.761904716491699,0,0,0,2.490230083465576,8589934592,1073741824,5322096640,299040768
200,1771641410210,3504,3504,3504,3504,3504,3504,3504,3504,49.372684478759766,48.828983306884766,47.76007843017578,47.58704376220703,47.852596282958984,47.71532440185547,47.39250183105469,48.5063591003418,48.65155792236328,25,25,22.72727394104004,9.523809432983398,0,0,0,0,2.490230083465576,8589934592,1073741824,5321457664,299040768
206,1771641410411,3504,3504,3504,3504,3504,3504,3504,3504,49.372684478759766,48.828983306884766,47.76007843017578,47.58704376220703,47.852596282958984,47.71532440185547,47.39250183105469,48.5063591003418,48.65155792236328,22.72727394104004,15.000000953674316,10.526315689086914,5.263157844543457,0,0,0,0,2.490230083465576,8589934592,1073741824,5320015872,299040768
207,1771641410618,3504,3504,3504,3504,3504,3504,3504,3504,49.372684478759766,48.828983306884766,47.76007843017578,47.58704376220703,47.852596282958984,47.71532440185547,47.39250183105469,48.5063591003418,48.65155792236328,15.000000953674316,23.809524536132813,19.047618865966797,9.523809432983398,0,0,0,0,2.9037020206451416,8589934592,1073741824,5319278592,299040768
208,1771641410826,3504,3504,3504,3504,3504,3504,3504,3504,49.372684478759766,48.828983306884766,47.76007843017578,47.58704376220703,47.852596282958984,47.71532440185547,47.39250183105469,48.5063591003418,48.65155792236328,14.285715103149414,25,9.523809432983398,14.285715103149414,0,0,0,0,2.9037020206451416,8589934592,1073741824,5316558848,299040768
209,1771641411034,3504,3504,3504,3504,3504,3504,3504,3504,49.372684478759766,48.828983306884766,47.76007843017578,47.58704376220703,47.852596282958984,47.71532440185547,47.39250183105469,48.5063591003418,48.65155792236328,20,14.285715103149414,10,14.285715103149414,0,0,0,0,2.9037020206451416,8589934592,1073741824,5305581568,299040768
209,1771641411244,3504,3504,3504,3504,3504,3504,3504,3504,48.45903015136719,47.90148162841797,46.635894775390625,46.54706573486328,46.82640838623047,46.79437255859375,46.378089904785156,47.441184997558594,47.6187629699707,15.000000953674316,19.047618865966797,9.523809432983398,19.047618865966797,0,0,0,0,2.9037020206451416,8589934592,1073741824,5305647104,299040768
204,1771641411454,3504,3504,3504,3504,3504,3504,3504,3504,48.45903015136719,47.90148162841797,46.635894775390625,46.54706573486328,46.82640838623047,46.79437255859375,46.378089904785156,47.441184997558594,47.6187629699707,23.809524536132813,14.285715103149414,9.523809432983398,5,0,0,0,0,2.9037020206451416,8589934592,1073741824,5305532416,299040768
208,1771641411659,3504,3504,3504,3504,3504,3504,3504,3504,48.45903015136719,47.90148162841797,46.635894775390625,46.54706573486328,46.82640838623047,46.79437255859375,46.378089904785156,47.441184997558594,47.6187629699707,23.809524536132813,10,15.000000953674316,14.285715103149414,0,0,0,0,2.067462205886841,8589934592,1073741824,5305532416,299040768
209,1771641411867,3504,3504,3504,3504,3504,3504,3504,3504,48.45903015136719,47.90148162841797,46.635894775390625,46.54706573486328,46.82640838623047,46.79437255859375,46.378089904785156,47.441184997558594,47.6187629699707,25,19.047618865966797,9.523809432983398,5,0,0,0,0,2.067462205886841,8589934592,1073741824,5305532416,299040768
206,1771641412078,3504,3504,3504,3504,3504,3504,3504,3504,48.45903015136719,47.90148162841797,46.635894775390625,46.54706573486328,46.82640838623047,46.79437255859375,46.378089904785156,47.441184997558594,47.6187629699707,31.81818199157715,23.809524536132813,23.809524536132813,14.285715103149414,0,0,0,0,2.067462205886841,8589934592,1073741824,5306793984,299040768
205,1771641412284,3504,3504,3504,3504,3504,3504,3504,3504,47.556884765625,47.16710662841797,45.78032684326172,45.67161560058594,46.07278823852539,46.24060821533203,45.634185791015625,46.675357818603516,46.803733825683594,15.000000953674316,15.000000953674316,9.523809432983398,22.72727394104004,0,0,0,0,2.067462205886841,8589934592,1073741824,5306810368,299040768
203,1771641412490,3504,3504,3504,3504,3504,3504,3504,3504,47.556884765625,47.16710662841797,45.78032684326172,45.67161560058594,46.07278823852539,46.24060821533203,45.634185791015625,46.675357818603516,46.803733825683594,15.000000953674316,19.047618865966797,15.000000953674316,15.789472579956055,0,0,0,0,2.067462205886841,8589934592,1073741824,5306810368,299040768
201,1771641412694,3504,3504,3504,3504,3504,3504,3504,3504,47.556884765625,47.16710662841797,45.78032684326172,45.67161560058594,46.07278823852539,46.24060821533203,45.634185791015625,46.675357818603516,46.803733825683594,23.809524536132813,10.526315689086914,19.047618865966797,23.809524536132813,0,0,0,0,2.6500978469848633,8589934592,1073741824,5306941440,299040768
204,1771641412896,3504,3504,3504,3504,3504,3504,3504,3504,47.556884765625,47.16710662841797,45.78032684326172,45.67161560058594,46.07278823852539,46.24060821533203,45.634185791015625,46.675357818603516,46.803733825683594,21.052631378173828,23.809524536132813,20,20,0,0,0,0,2.6500978469848633,8589934592,1073741824,5307629568,299040768
207,1771641413101,3504,3504,3504,3504,3504,3504,3504,3504,47.556884765625,47.16710662841797,45.78032684326172,45.67161560058594,46.07278823852539,46.24060821533203,45.634185791015625,46.675357818603516,46.803733825683594,47.619049072265625,45,40,40,0,0,0,0,2.6500978469848633,8589934592,1073741824,5317312512,299040768
204,1771641413309,3504,3504,3504,3504,3504,3504,3504,3504,46.720550537109375,46.4869270324707,45.233009338378906,45.12042236328125,45.40111541748047,45.78571319580078,45.053680419921875,46.222572326660156,46.156654357910156,52.38095474243164,50,52.38095474243164,47.619049072265625,0,0,0,0,2.6500978469848633,8589934592,1073741824,5318131712,299040768
205,1771641413514,3504,3504,3504,3504,3504,3504,3504,3504,46.720550537109375,46.4869270324707,45.233009338378906,45.12042236328125,45.40111541748047,45.78571319580078,45.053680419921875,46.222572326660156,46.156654357910156,15.000000953674316,18.18181800842285,14.285715103149414,14.285715103149414,0,0,0,0,2.6500978469848633,8589934592,1073741824,5315969024,299040768
209,1771641413720,3504,3504,3504,3504,3504,3504,3504,3504,46.720550537109375,46.4869270324707,45.233009338378906,45.12042236328125,45.40111541748047,45.78571319580078,45.053680419921875,46.222572326660156,46.156654357910156,28.571430206298828,15.789472579956055,10,5,0,0,0,0,1.9831492900848389,8589934592,1073741824,5315821568,299040768
