Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771533356167,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,50,0,0,0,50,0,0,0,0,0,0,0,7.56843376159668,25769803776,7516192768,14949924864,5823070208
202,1771533356167,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,0,0,0,0,0,0,0,0,0,0,0,0,7.56843376159668,25769803776,7516192768,14950875136,5823070208
204,1771533356370,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,25,30.000001907348633,4.761904716491699,0,19.047618865966797,5,0,0,0,0,4.761904716491699,0,8.717724800109863,25769803776,7516192768,14942978048,5823070208
204,1771533356575,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,25,15.000000953674316,10,5,5.263157844543457,4.761904716491699,0,0,0,0,20,23.809524536132813,8.717724800109863,25769803776,7516192768,14974959616,5823070208
203,1771533356780,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,25,14.285715103149414,15.789472579956055,14.285715103149414,5,5,10,10,10,18.18181800842285,19.047618865966797,18.18181800842285,8.717724800109863,25769803776,7516192768,14983331840,5823070208
201,1771533356984,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,20,5.263157844543457,9.090909004211426,0,19.047618865966797,4.761904716491699,0,0,0,0,4.761904716491699,0,8.717724800109863,25769803776,7516192768,14925758464,5823070208
204,1771533357186,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,25,19.047618865966797,0,0,9.523809432983398,5,0,0,0,0,0,0,8.717724800109863,25769803776,7516192768,14924775424,5823070208
203,1771533357391,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,30.000001907348633,15.000000953674316,0,0,10,5,0,0,0,0,0,0,10.523483276367188,25769803776,7516192768,14871625728,5823070208
203,1771533357594,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,27.272727966308594,15.000000953674316,0,0,10,5,0,0,0,0,4.761904716491699,5,10.523483276367188,25769803776,7516192768,14637531136,5823070208
202,1771533357799,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,16.666667938232422,20,0,0,5,5,0,0,0,0,0,0,10.523483276367188,25769803776,7516192768,14589689856,5823070208
202,1771533358001,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,25,0,0,10,4.761904716491699,0,0,0,0,0,0,10.523483276367188,25769803776,7516192768,14584528896,5823070208
203,1771533358205,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,0,10,10,0,0,0,0,0,0,10.523483276367188,25769803776,7516192768,14579171328,5823070208
203,1771533358408,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,19.047618865966797,0,5,10,5,0,0,0,0,5,9.523809432983398,10.44343090057373,25769803776,7516192768,14549237760,5823070208
201,1771533358612,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.789472579956055,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,10.44343090057373,25769803776,7516192768,14549696512,5823070208
204,1771533358814,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,0,10,0,0,0,0,0,0,0,10.44343090057373,25769803776,7516192768,14550351872,5823070208
204,1771533359019,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,15.789472579956055,0,0,9.523809432983398,9.090909004211426,0,0,0,0,0,0,10.44343090057373,25769803776,7516192768,14550351872,5823070208
203,1771533359223,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,10,5,0,0,0,0,0,0,10.44343090057373,25769803776,7516192768,14550368256,5823070208
203,1771533359427,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,15.000000953674316,0,0,15.000000953674316,0,0,0,0,0,0,0,7.385332107543945,25769803776,7516192768,14533623808,5823070208
202,1771533359632,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,27.272727966308594,0,0,19.047618865966797,10,0,0,0,0,0,0,7.385332107543945,25769803776,7516192768,14533885952,5823070208
203,1771533359834,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,85.71428680419922,89.47368621826172,85,80,85,85.71428680419922,78.94737243652344,80,78.94737243652344,78.94737243652344,85,78.94737243652344,7.385332107543945,25769803776,7516192768,14884569088,5823070208
201,1771533360038,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,55,52.38095474243164,55,57.894737243652344,45,40,19.047618865966797,20,15.000000953674316,20,60.000003814697266,52.38095474243164,7.385332107543945,25769803776,7516192768,14903754752,5823070208
203,1771533360240,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,94.73684692382813,94.73684692382813,9.523809432983398,0,95,95.23809814453125,0,0,0,0,10,14.285715103149414,7.385332107543945,25769803776,7516192768,14917222400,5823070208
204,1771533360444,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,42.85714340209961,28.571430206298828,0,0,30.000001907348633,25,0,0,0,0,0,0,8.91261100769043,25769803776,7516192768,14917222400,5823070208
