Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
205,1771534257992,4,4,4,4,4,4,4,4,4,4,4,4,70.38419342041016,87.20445251464844,70.5,74.90625,82.48126983642578,80.93643951416016,71.52139282226563,84.91334533691406,82.95089721679688,87.22212219238281,81.52713012695313,79.14108276367188,57.142860412597656,57.142860412597656,71.42857360839844,77.2727279663086,50,50,76.19047546386719,76.19047546386719,80,80.95238494873047,77.2727279663086,72.7272720336914,48.52301025390625,25769803776,7516192768,14619443200,5823070208
208,1771534258197,4,4,4,4,4,4,4,4,4,4,4,4,70.38419342041016,87.20445251464844,70.5,74.90625,82.48126983642578,80.93643951416016,71.52139282226563,84.91334533691406,82.95089721679688,87.22212219238281,81.52713012695313,79.14108276367188,55,55,80,73.68421173095703,50,40,76.19047546386719,80,76.19047546386719,80,75,73.68421173095703,48.52301025390625,25769803776,7516192768,14619426816,5823070208
209,1771534258406,4,4,4,4,4,4,4,4,4,4,4,4,70.38419342041016,87.20445251464844,70.5,74.90625,82.48126983642578,80.93643951416016,71.52139282226563,84.91334533691406,82.95089721679688,87.22212219238281,81.52713012695313,79.14108276367188,57.142860412597656,52.38095474243164,76.19047546386719,77.2727279663086,50,45,76.19047546386719,76.19047546386719,76.19047546386719,77.2727279663086,72.7272720336914,77.2727279663086,47.38435363769531,25769803776,7516192768,14635565056,5823070208
206,1771534258616,4,4,4,4,4,4,4,4,4,4,4,4,70.38419342041016,87.20445251464844,70.5,74.90625,82.48126983642578,80.93643951416016,71.52139282226563,84.91334533691406,82.95089721679688,87.22212219238281,81.52713012695313,79.14108276367188,52.38095474243164,45,72.7272720336914,71.42857360839844,45,42.85714340209961,76.19047546386719,72.7272720336914,71.42857360839844,73.68421173095703,75,76.19047546386719,47.38435363769531,25769803776,7516192768,14615199744,5823070208
202,1771534258823,4,4,4,4,4,4,4,4,4,4,4,4,70.7990951538086,87.5169906616211,70.71875,75.375,82.7179183959961,81.2419204711914,71.94639587402344,85.36363220214844,83.46315002441406,87.49845886230469,82.31373596191406,80.03560638427734,61.904762268066406,52.38095474243164,76.19047546386719,80,52.38095474243164,50,75,75,78.94737243652344,71.42857360839844,76.19047546386719,75,47.38435363769531,25769803776,7516192768,14615216128,5823070208
205,1771534259025,4,4,4,4,4,4,4,4,4,4,4,4,70.7990951538086,87.5169906616211,70.71875,75.375,82.7179183959961,81.2419204711914,71.94639587402344,85.36363220214844,83.46315002441406,87.49845886230469,82.31373596191406,80.03560638427734,60.000003814697266,50,80,75,50,45,76.19047546386719,75,75,76.19047546386719,75,76.19047546386719,47.38435363769531,25769803776,7516192768,14615232512,5823070208
209,1771534259231,4,4,4,4,4,4,4,4,4,4,4,4,70.7990951538086,87.5169906616211,70.71875,75.375,82.7179183959961,81.2419204711914,71.94639587402344,85.36363220214844,83.46315002441406,87.49845886230469,82.31373596191406,80.03560638427734,50,50,80,71.42857360839844,50,45,75,75,76.19047546386719,75,80,80,47.38435363769531,25769803776,7516192768,14615298048,5823070208
206,1771534259441,4,4,4,4,4,4,4,4,4,4,4,4,70.7990951538086,87.5169906616211,70.71875,75.375,82.7179183959961,81.2419204711914,71.94639587402344,85.36363220214844,83.46315002441406,87.49845886230469,82.31373596191406,80.03560638427734,60.000003814697266,55,75,76.19047546386719,50,45,72.7272720336914,77.2727279663086,77.2727279663086,77.2727279663086,77.2727279663086,80.95238494873047,48.47314453125,25769803776,7516192768,14631583744,5823070208
210,1771534259648,4,4,4,4,4,4,4,4,4,4,4,4,70.7990951538086,87.5169906616211,70.71875,75.375,82.7179183959961,81.2419204711914,71.94639587402344,85.36363220214844,83.46315002441406,87.49845886230469,82.31373596191406,80.03560638427734,57.142860412597656,50,76.19047546386719,76.19047546386719,45,45.45454788208008,75,73.68421173095703,71.42857360839844,70,75,75,48.47314453125,25769803776,7516192768,14621605888,5823070208
209,1771534259858,4,4,4,4,4,4,4,4,4,4,4,4,71.020751953125,87.91065979003906,71.1875,75.59375,83.02350616455078,81.41008758544922,72.14415740966797,85.64572143554688,83.56404876708984,87.99342346191406,82.39266204833984,79.9525146484375,57.142860412597656,52.38095474243164,72.7272720336914,75,52.38095474243164,47.619049072265625,76.19047546386719,77.2727279663086,76.19047546386719,80.95238494873047,76.19047546386719,72.7272720336914,48.47314453125,25769803776,7516192768,14608023552,5823070208
