Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771643490305,3504,3504,3504,3504,3504,3504,3504,3504,49.31946563720703,48.60239028930664,47.29673767089844,47.27268981933594,46.78147888183594,46.79119110107422,46.393043518066406,47.567420959472656,47.64809036254883,NaN,0,66.66667175292969,50,0,0,0,0,7.406204700469971,8589934592,1073741824,5305942016,299040768
204,1771643490305,3504,3504,3504,3504,3504,3504,3504,3504,49.31946563720703,48.60239028930664,47.29673767089844,47.27268981933594,46.78147888183594,46.79119110107422,46.393043518066406,47.567420959472656,47.64809036254883,0,66.66667175292969,NaN,100,50,0,0,NaN,7.406204700469971,8589934592,1073741824,5305942016,299040768
209,1771643490510,3504,3504,3504,3504,3504,3504,3504,3504,49.31946563720703,48.60239028930664,47.29673767089844,47.27268981933594,46.78147888183594,46.79119110107422,46.393043518066406,47.567420959472656,47.64809036254883,25,20,19.047618865966797,10,0,0,0,0,7.406204700469971,8589934592,1073741824,5305942016,299040768
202,1771643490720,3504,3504,3504,3504,3504,3504,3504,3504,49.31946563720703,48.60239028930664,47.29673767089844,47.27268981933594,46.78147888183594,46.79119110107422,46.393043518066406,47.567420959472656,47.64809036254883,18.18181800842285,14.285715103149414,10,9.523809432983398,0,0,0,0,2.053631067276001,8589934592,1073741824,5305942016,299040768
205,1771643490923,3504,3504,3504,3504,3504,3504,3504,3504,49.31946563720703,48.60239028930664,47.29673767089844,47.27268981933594,46.78147888183594,46.79119110107422,46.393043518066406,47.567420959472656,47.64809036254883,19.047618865966797,15.000000953674316,23.809524536132813,5,0,0,0,0,2.053631067276001,8589934592,1073741824,5298061312,299040768
205,1771643491129,3504,3504,3504,3504,3504,3504,3504,3504,49.31946563720703,48.60239028930664,47.29673767089844,47.27268981933594,46.78147888183594,46.79119110107422,46.393043518066406,47.567420959472656,47.64809036254883,10.526315689086914,21.052631378173828,20,14.285715103149414,0,0,0,0,2.053631067276001,8589934592,1073741824,5298372608,299040768
209,1771643491335,3504,3504,3504,3504,3504,3504,3504,3504,46.74518966674805,46.37063980102539,45.16093444824219,45.0240478515625,45.34297180175781,45.583839416503906,44.90186309814453,45.989356994628906,45.9582633972168,22.72727394104004,28.571430206298828,10,9.523809432983398,0,0,0,0,2.053631067276001,8589934592,1073741824,5298896896,299040768
209,1771643491545,3504,3504,3504,3504,3504,3504,3504,3504,46.74518966674805,46.37063980102539,45.16093444824219,45.0240478515625,45.34297180175781,45.583839416503906,44.90186309814453,45.989356994628906,45.9582633972168,15.000000953674316,28.571430206298828,14.285715103149414,9.523809432983398,0,0,0,0,2.053631067276001,8589934592,1073741824,5295603712,299040768
205,1771643491755,3504,3504,3504,3504,3504,3504,3504,3504,46.74518966674805,46.37063980102539,45.16093444824219,45.0240478515625,45.34297180175781,45.583839416503906,44.90186309814453,45.989356994628906,45.9582633972168,23.809524536132813,14.285715103149414,9.523809432983398,10,0,0,0,4.545454502105713,3.747955799102783,8589934592,1073741824,5295652864,299040768
204,1771643491961,3504,3504,3504,3504,3504,3504,3504,3504,46.74518966674805,46.37063980102539,45.16093444824219,45.0240478515625,45.34297180175781,45.583839416503906,44.90186309814453,45.989356994628906,45.9582633972168,23.809524536132813,19.047618865966797,19.047618865966797,10,0,0,0,0,3.747955799102783,8589934592,1073741824,5293506560,299040768
203,1771643492166,3504,3504,3504,3504,3504,3504,3504,3504,46.74518966674805,46.37063980102539,45.16093444824219,45.0240478515625,45.34297180175781,45.583839416503906,43.73688507080078,44.794395446777344,44.80817413330078,20,10.526315689086914,20,9.523809432983398,0,0,0,0,3.747955799102783,8589934592,1073741824,5292376064,299040768
209,1771643492371,3504,3504,3504,3504,3504,3504,3504,3504,45.7366828918457,45.004276275634766,44.004859924316406,43.79889678955078,44.215633392333984,44.14434051513672,43.73688507080078,44.794395446777344,44.80817413330078,20,19.047618865966797,15.000000953674316,9.523809432983398,0,0,0,0,3.747955799102783,8589934592,1073741824,5281103872,299040768
209,1771643492580,3504,3504,3504,3504,3504,3504,3504,3504,45.7366828918457,45.004276275634766,44.004859924316406,43.79889678955078,44.215633392333984,44.14434051513672,43.73688507080078,44.794395446777344,44.80817413330078,23.809524536132813,28.571430206298828,28.571430206298828,20,0,0,4.545454502105713,0,3.747955799102783,8589934592,1073741824,5281497088,299040768
209,1771643492790,3504,3504,3504,3504,3504,3504,3504,3504,45.7366828918457,45.004276275634766,44.004859924316406,43.79889678955078,44.215633392333984,44.14434051513672,43.73688507080078,44.794395446777344,44.80817413330078,19.047618865966797,19.047618865966797,14.285715103149414,19.047618865966797,0,0,0,0,2.0779926776885986,8589934592,1073741824,5281906688,299040768
205,1771643493000,3504,3504,3504,3504,3504,3504,3504,3504,45.7366828918457,45.004276275634766,44.004859924316406,43.79889678955078,44.215633392333984,44.14434051513672,43.73688507080078,44.794395446777344,44.80817413330078,19.047618865966797,14.285715103149414,5,18.18181800842285,4.761904716491699,4.761904716491699,0,0,2.0779926776885986,8589934592,1073741824,5282414592,299040768
