Delta, Time         , CPU_FREQUENCY_0, CPU_FREQUENCY_1, CPU_FREQUENCY_2, CPU_FREQUENCY_3, CPU_FREQUENCY_4, CPU_FREQUENCY_5, CPU_FREQUENCY_6, CPU_FREQUENCY_7, CPU_TEMP_0       , CPU_TEMP_1       , CPU_TEMP_2       , CPU_TEMP_3       , CPU_TEMP_4        , CPU_TEMP_5       , CPU_TEMP_6       , CPU_TEMP_7       , CPU_TEMP_8       , CPU_USAGE_0       , CPU_USAGE_1        , CPU_USAGE_2       , CPU_USAGE_3       , CPU_USAGE_4      , CPU_USAGE_5      , CPU_USAGE_6       , CPU_USAGE_7       , SYSTEM_POWER (Watts), TOTAL_MEMORY, TOTAL_SWAP, USED_MEMORY, USED_SWAP
    0, 1771494408620,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 69.48963928222656, 68.53192901611328, 66.86865234375   , 67.27855682373047, 55.44266128540039 , 65.11773681640625, 65.58233642578125, 65.6922836303711 , 67.73821258544922, NaN               ,   0                , 50                ,  0                , NaN              , 100              ,  0                ,  0                ,   19.396793365478516,   8589934592, 6442450944,  6761709568, 5539823616
  201, 1771494408620,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 69.48963928222656, 68.53192901611328, 66.86865234375   , 67.27855682373047, 55.44266128540039 , 65.11773681640625, 65.58233642578125, 65.6922836303711 , 67.73821258544922, 50                , 100                , 50                ,  0                , 100              , NaN              ,  0                ,  0                ,   19.396793365478516,   8589934592, 6442450944,  6761709568, 5539823616
  204, 1771494408821,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 69.48963928222656, 68.53192901611328, 66.86865234375   , 67.27855682373047, 55.44266128540039 , 65.11773681640625, 65.58233642578125, 65.6922836303711 , 67.73821258544922, 68.42105102539063 ,  65                , 57.894737243652344, 60.000003814697266, 80.95238494873047, 76.19047546386719, 71.42857360839844 , 65                ,   19.396793365478516,   8589934592, 6442450944,  6761709568, 5539823616
  202, 1771494409026,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 70.55880737304688, 69.09810638427734, 67.42982482910156, 68.18854522705078, 56.14493942260742 , 65.93598175048828, 66.40782165527344, 66.62384033203125, 68.70948791503906, 66.66667175292969 ,  66.66667175292969 , 60.000003814697266, 61.904762268066406, 80.95238494873047, 80               , 70                , 66.66667175292969 ,   19.396793365478516,   8589934592, 6442450944,  6761709568, 5539823616
  204, 1771494409229,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 70.55880737304688, 69.09810638427734, 67.42982482910156, 68.18854522705078, 56.14493942260742 , 65.93598175048828, 66.40782165527344, 66.62384033203125, 68.70948791503906, 55                ,  65                , 55                , 52.6315803527832  , 75               , 76.19047546386719, 60.000003814697266, 55                ,   19.396793365478516,   8589934592, 6442450944,  6770032640, 5539823616
  203, 1771494409434,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 70.55880737304688, 69.09810638427734, 67.42982482910156, 68.18854522705078, 56.14493942260742 , 65.93598175048828, 66.40782165527344, 66.62384033203125, 68.70948791503906, 60.000003814697266,  71.42857360839844 , 61.904762268066406, 50                , 80               , 80               , 66.66667175292969 , 71.42857360839844 ,   19.396793365478516,   8589934592, 6442450944,  6694993920, 5539823616
  204, 1771494409638,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 70.55880737304688, 69.09810638427734, 67.42982482910156, 68.18854522705078, 56.14493942260742 , 65.93598175048828, 66.40782165527344, 66.62384033203125, 68.70948791503906, 70                ,  70                , 60.000003814697266, 60.000003814697266, 80               , 76.19047546386719, 71.42857360839844 , 70                ,   18.857799530029297,   8589934592, 6442450944,  6689079296, 5539823616
  202, 1771494409843,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 70.55880737304688, 69.09810638427734, 67.42982482910156, 68.18854522705078, 56.14493942260742 , 65.93598175048828, 66.40782165527344, 66.62384033203125, 68.70948791503906, 63.6363639831543  ,  60.000003814697266, 61.904762268066406, 60.000003814697266, 85.71428680419922, 80               , 60.000003814697266, 60.000003814697266,   18.857799530029297,   8589934592, 6442450944,  6732988416, 5539823616
  204, 1771494410046,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.20616912841797, 69.64469146728516, 68.31968688964844, 68.9405746459961 , 56.55427169799805 , 66.15775299072266, 66.3489990234375 , 66.73847198486328, 68.4247817993164 , 57.894737243652344,  60.000003814697266, 55                , 52.38095474243164 , 80               , 80               , 60.000003814697266, 61.904762268066406,   18.857799530029297,   8589934592, 6442450944,  6732988416, 5539823616
  204, 1771494410251,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.20616912841797, 69.64469146728516, 68.31968688964844, 68.9405746459961 , 56.55427169799805 , 66.15775299072266, 66.3489990234375 , 66.73847198486328, 68.4247817993164 , 57.142860412597656,  60.000003814697266, 60.000003814697266, 52.6315803527832  , 80               , 76.19047546386719, 66.66667175292969 , 55                ,   18.857799530029297,   8589934592, 6442450944,  6701940736, 5539823616
  204, 1771494410456,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.20616912841797, 69.64469146728516, 68.31968688964844, 68.9405746459961 , 56.55427169799805 , 66.15775299072266, 66.3489990234375 , 66.73847198486328, 68.4247817993164 , 65                ,  61.904762268066406, 61.904762268066406, 57.142860412597656, 80.95238494873047, 71.42857360839844, 65                , 71.42857360839844 ,   18.857799530029297,   8589934592, 6442450944,  6735511552, 5539823616
  224, 1771494410661,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.20616912841797, 69.64469146728516, 68.31968688964844, 68.9405746459961 , 56.55427169799805 , 66.15775299072266, 66.3489990234375 , 66.73847198486328, 68.4247817993164 , 75                ,  65                , 60.000003814697266, 57.142860412597656, 80               , 80.95238494873047, 70                , 66.66667175292969 ,   18.50857925415039 ,   8589934592, 6442450944,  6663815168, 5539823616
  211, 1771494410886,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.20616912841797, 69.64469146728516, 68.31968688964844, 68.9405746459961 , 56.55427169799805 , 66.15775299072266, 66.3489990234375 , 66.73847198486328, 68.4247817993164 , 69.56521606445313 ,  69.56521606445313 , 66.66667175292969 , 72.7272720336914  , 81.81818389892578, 81.81818389892578, 69.56521606445313 , 72.7272720336914  ,   18.50857925415039 ,   8589934592, 6442450944,  6663815168, 5539823616
  204, 1771494411098,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.43511199951172, 69.9129867553711 , 68.3934555053711 , 69.0666732788086 , 57.16879653930664 , 67.1607437133789 , 67.40097045898438, 67.83668518066406, 69.63810729980469, 71.42857360839844 ,  66.66667175292969 , 70                , 63.6363639831543  , 77.2727279663086 , 80               , 76.19047546386719 , 71.42857360839844 ,   18.50857925415039 ,   8589934592, 6442450944,  6663815168, 5539823616
  208, 1771494411303,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.43511199951172, 69.9129867553711 , 68.3934555053711 , 69.0666732788086 , 57.16879653930664 , 67.1607437133789 , 67.40097045898438, 67.83668518066406, 69.63810729980469, 76.19047546386719 ,  70                , 65                , 70                , 85.71428680419922, 71.42857360839844, 75                , 75                ,   18.50857925415039 ,   8589934592, 6442450944,  6681509888, 5539823616
  204, 1771494411512,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.43511199951172, 69.9129867553711 , 68.3934555053711 , 69.0666732788086 , 57.16879653930664 , 67.1607437133789 , 67.40097045898438, 67.83668518066406, 69.63810729980469, 65                ,  60.000003814697266, 57.142860412597656, 60.000003814697266, 76.19047546386719, 80               , 66.66667175292969 , 71.42857360839844 ,   18.19834327697754 ,   8589934592, 6442450944,  6697730048, 5539823616
  204, 1771494411717,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.43511199951172, 69.9129867553711 , 68.3934555053711 , 69.0666732788086 , 57.16879653930664 , 67.1607437133789 , 67.40097045898438, 67.83668518066406, 69.63810729980469, 75                ,  75                , 75                , 71.42857360839844 , 84.21052551269531, 81.81818389892578, 80                , 76.19047546386719 ,   18.19834327697754 ,   8589934592, 6442450944,  6676807680, 5539823616
  204, 1771494411922,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 71.43511199951172, 69.9129867553711 , 68.3934555053711 , 69.0666732788086 , 57.16879653930664 , 67.1607437133789 , 67.40097045898438, 67.83668518066406, 69.63810729980469, 61.904762268066406,  57.142860412597656, 57.142860412597656, 60.000003814697266, 76.19047546386719, 73.68421173095703, 71.42857360839844 , 60.000003814697266,   18.19834327697754 ,   8589934592, 6442450944,  6676561920, 5539823616
  202, 1771494412127,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 72.57840728759766, 70.88497924804688, 69.26734924316406, 70.0556869506836 , 58.19089126586914 , 68.46611785888672, 68.68888092041016, 69.49117279052734, 71.20716094970703, 65                ,  71.42857360839844 , 65                , 65                , 75               , 85.71428680419922, 71.42857360839844 , 70                ,   18.19834327697754 ,   8589934592, 6442450944,  6620479488, 5539823616
  204, 1771494412329,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 72.57840728759766, 70.88497924804688, 69.26734924316406, 70.0556869506836 , 58.19089126586914 , 68.46611785888672, 68.68888092041016, 69.49117279052734, 71.20716094970703, 70                ,  65                , 70                , 71.42857360839844 , 80.95238494873047, 84.21052551269531, 70                , 71.42857360839844 ,   18.19834327697754 ,   8589934592, 6442450944,  6642991104, 5539823616
  211, 1771494412534,            3504,            3504,            3504,            3504,            3504,            3504,            3504,            3504, 72.57840728759766, 70.88497924804688, 69.26734924316406, 70.0556869506836 , 58.19089126586914 , 68.46611785888672, 68.68888092041016, 69.49117279052734, 71.20716094970703, 65                ,  55                , 57.142860412597656, 52.38095474243164 , 85               , 72.7272720336914 , 66.66667175292969 , 61.904762268066406,   19.079416275024414,   8589934592, 6442450944,  6663454720, 5539823616
