Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771494493768,3504,3504,3504,3504,3504,3504,3504,3504,75.21110534667969,73.214599609375,71.27798461914063,72.14337921142578,59.922889709472656,70.02937316894531,70.12318420410156,71.29888916015625,72.83547973632813,0,0,0,0,0,0,50,0,19.47032928466797,8589934592,6442450944,6788284416,5570232320
203,1771494493768,3504,3504,3504,3504,3504,3504,3504,3504,75.21110534667969,73.214599609375,71.27798461914063,72.14337921142578,59.922889709472656,70.02937316894531,70.12318420410156,71.29888916015625,72.83547973632813,NaN,0,0,0,50,0,NaN,50,19.47032928466797,8589934592,6442450944,6788284416,5570232320
204,1771494493972,3504,3504,3504,3504,3504,3504,3504,3504,75.21110534667969,73.214599609375,71.27798461914063,72.14337921142578,59.922889709472656,70.02937316894531,70.12318420410156,71.29888916015625,72.83547973632813,80,75,76.19047546386719,66.66667175292969,80,89.47368621826172,76.19047546386719,68.42105102539063,19.47032928466797,8589934592,6442450944,6788284416,5570232320
204,1771494494177,3504,3504,3504,3504,3504,3504,3504,3504,74.72777557373047,72.80045318603516,71.32527160644531,72.13078308105469,60.18956756591797,69.94119262695313,70.17598724365234,70.74563598632813,72.67044830322266,71.42857360839844,70,68.42105102539063,63.15789031982422,70,85.71428680419922,55,61.904762268066406,19.47032928466797,8589934592,6442450944,6788284416,5570232320
204,1771494494382,3504,3504,3504,3504,3504,3504,3504,3504,74.72777557373047,72.80045318603516,71.32527160644531,72.13078308105469,60.18956756591797,69.94119262695313,70.17598724365234,70.74563598632813,72.67044830322266,80,66.66667175292969,61.904762268066406,57.142860412597656,70,80.95238494873047,70,60.000003814697266,19.47032928466797,8589934592,6442450944,6843105280,5570232320
200,1771494494587,3504,3504,3504,3504,3504,3504,3504,3504,74.72777557373047,72.80045318603516,71.32527160644531,72.13078308105469,60.18956756591797,69.94119262695313,70.17598724365234,70.74563598632813,72.67044830322266,52.38095474243164,65,60.000003814697266,57.142860412597656,80.95238494873047,80.95238494873047,66.66667175292969,60.000003814697266,18.921279907226563,8589934592,6442450944,6843105280,5570232320
204,1771494494787,3504,3504,3504,3504,3504,3504,3504,3504,74.72777557373047,72.80045318603516,71.32527160644531,72.13078308105469,60.18956756591797,69.94119262695313,70.17598724365234,70.74563598632813,72.67044830322266,57.894737243652344,55,57.142860412597656,55,84.21052551269531,80,70,61.904762268066406,18.921279907226563,8589934592,6442450944,6843105280,5570232320
204,1771494494992,3504,3504,3504,3504,3504,3504,3504,3504,74.72777557373047,72.80045318603516,71.32527160644531,72.13078308105469,60.778194427490234,70.67498779296875,70.6172103881836,71.3367691040039,72.62285614013672,61.904762268066406,61.904762268066406,60.000003814697266,60.000003814697266,80.95238494873047,80.95238494873047,70,65,18.921279907226563,8589934592,6442450944,6843105280,5570232320
204,1771494495197,3504,3504,3504,3504,3504,3504,3504,3504,76.0986328125,73.89323425292969,72.70127868652344,73.72616577148438,60.778194427490234,70.67498779296875,70.6172103881836,71.3367691040039,72.62285614013672,65,61.904762268066406,60.000003814697266,52.38095474243164,76.19047546386719,78.94737243652344,66.66667175292969,61.904762268066406,18.921279907226563,8589934592,6442450944,6843105280,5570232320
207,1771494495402,3504,3504,3504,3504,3504,3504,3504,3504,76.0986328125,73.89323425292969,72.70127868652344,73.72616577148438,60.778194427490234,70.67498779296875,70.6172103881836,71.3367691040039,72.62285614013672,52.38095474243164,50,52.38095474243164,47.619049072265625,80,72.7272720336914,66.66667175292969,60.000003814697266,18.921279907226563,8589934592,6442450944,6715473920,5570232320
