Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771643693001,3504,3504,3504,3504,3504,3504,3504,3504,53.13241958618164,52.625118255615234,51.59526824951172,51.461578369140625,51.677371978759766,51.443939208984375,51.15214538574219,52.298492431640625,52.452796936035156,0,50,50,0,0,0,0,0,5.819742679595947,8589934592,1073741824,5346115584,290652160
209,1771643693001,3504,3504,3504,3504,3504,3504,3504,3504,53.13241958618164,52.625118255615234,51.59526824951172,51.461578369140625,51.677371978759766,51.443939208984375,51.15214538574219,52.298492431640625,52.452796936035156,50,NaN,0,0,0,NaN,0,0,5.819742679595947,8589934592,1073741824,5346803712,290652160
204,1771643693212,3504,3504,3504,3504,3504,3504,3504,3504,51.973731994628906,51.15763473510742,50.23626708984375,50.14837646484375,50.122554779052734,49.798789978027344,49.567344665527344,50.86534118652344,50.87601852416992,23.809524536132813,14.285715103149414,23.809524536132813,14.285715103149414,4.761904716491699,0,0,0,5.819742679595947,8589934592,1073741824,5344542720,290652160
201,1771643693417,3504,3504,3504,3504,3504,3504,3504,3504,51.973731994628906,51.15763473510742,50.23626708984375,50.14837646484375,50.122554779052734,49.798789978027344,49.567344665527344,50.86534118652344,50.87601852416992,15.000000953674316,14.285715103149414,10,19.047618865966797,0,0,0,0,5.819742679595947,8589934592,1073741824,5344542720,290652160
206,1771643693619,3504,3504,3504,3504,3504,3504,3504,3504,51.973731994628906,51.15763473510742,50.23626708984375,50.14837646484375,50.122554779052734,49.798789978027344,49.567344665527344,50.86534118652344,50.87601852416992,23.809524536132813,15.000000953674316,10,15.789472579956055,0,0,0,0,5.819742679595947,8589934592,1073741824,5335056384,290652160
205,1771643693826,3504,3504,3504,3504,3504,3504,3504,3504,51.973731994628906,51.15763473510742,50.23626708984375,50.14837646484375,50.122554779052734,49.798789978027344,49.567344665527344,50.86534118652344,50.87601852416992,25,20,23.809524536132813,19.047618865966797,0,0,0,0,2.463236093521118,8589934592,1073741824,5335973888,290652160
203,1771643694031,3504,3504,3504,3504,3504,3504,3504,3504,51.973731994628906,51.15763473510742,50.23626708984375,50.14837646484375,50.122554779052734,49.798789978027344,49.567344665527344,50.86534118652344,50.87601852416992,60.000003814697266,57.142860412597656,60.000003814697266,52.38095474243164,78.94737243652344,75,66.66667175292969,60.000003814697266,2.463236093521118,8589934592,1073741824,5229150208,290652160
200,1771643694235,3504,3504,3504,3504,3504,3504,3504,3504,55.75387191772461,54.85193634033203,53.812286376953125,53.946861267089844,50.38108825683594,53.75431823730469,53.495697021484375,54.54756164550781,54.88711166381836,80.95238494873047,75,71.42857360839844,68.42105102539063,90.47618865966797,95.23809814453125,90.47618865966797,85.71428680419922,2.463236093521118,8589934592,1073741824,5224873984,290652160
206,1771643694435,3504,3504,3504,3504,3504,3504,3504,3504,55.75387191772461,54.85193634033203,53.812286376953125,53.946861267089844,50.38108825683594,53.75431823730469,53.495697021484375,54.54756164550781,54.88711166381836,68.42105102539063,70,78.94737243652344,71.42857360839844,80.95238494873047,80.95238494873047,94.73684692382813,89.47368621826172,2.463236093521118,8589934592,1073741824,5206294528,290652160
206,1771643694642,3504,3504,3504,3504,3504,3504,3504,3504,55.75387191772461,54.85193634033203,53.812286376953125,53.946861267089844,50.38108825683594,53.75431823730469,53.495697021484375,54.54756164550781,54.88711166381836,72.7272720336914,68.18181610107422,66.66667175292969,70,90,90,80.95238494873047,81.81818389892578,2.463236093521118,8589934592,1073741824,5226004480,290652160
