Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
209,1771534110108,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,9.523809432983398,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,0,31.36051368713379,25769803776,7516192768,14697103360,5823070208
206,1771534110318,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,22.72727394104004,14.285715103149414,0,0,9.523809432983398,0,0,0,0,0,0,0,31.131473541259766,25769803776,7516192768,14697054208,5823070208
207,1771534110525,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,78.94737243652344,76.19047546386719,60.000003814697266,61.904762268066406,70,71.42857360839844,60.000003814697266,61.904762268066406,60.000003814697266,61.904762268066406,61.904762268066406,61.904762268066406,31.131473541259766,25769803776,7516192768,15043821568,5823070208
209,1771534110733,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,42.85714340209961,61.904762268066406,60.000003814697266,40.90909194946289,38.095237731933594,27.272727966308594,25,23.809524536132813,25,60.000003814697266,57.142860412597656,31.131473541259766,25769803776,7516192768,15057387520,5823070208
201,1771534110943,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,59.09090805053711,60.000003814697266,0,4.545454502105713,60.000003814697266,61.904762268066406,0,0,0,0,18.18181800842285,14.285715103149414,31.131473541259766,25769803776,7516192768,15013117952,5823070208
208,1771534111145,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,31.57894515991211,33.333335876464844,0,0,28.571430206298828,15.789472579956055,0,0,0,0,0,0,31.131473541259766,25769803776,7516192768,15011659776,5823070208
209,1771534111354,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,27.272727966308594,15.000000953674316,0,0,10,9.090909004211426,0,0,0,0,0,0,15.996541023254395,25769803776,7516192768,15010529280,5823070208
207,1771534111564,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,20,10,0,0,14.285715103149414,0,0,0,0,0,0,0,15.996541023254395,25769803776,7516192768,15009071104,5823070208
207,1771534111773,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,23.809524536132813,23.809524536132813,0,0,9.523809432983398,0,0,0,0,0,0,0,15.996541023254395,25769803776,7516192768,15007727616,5823070208
209,1771534111981,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,18.18181800842285,0,0,9.523809432983398,9.090909004211426,0,0,0,0,0,0,15.996541023254395,25769803776,7516192768,15005433856,5823070208
208,1771534112191,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,19.047618865966797,0,0,15.000000953674316,4.761904716491699,0,0,0,0,0,0,15.996541023254395,25769803776,7516192768,14812774400,5823070208
205,1771534112400,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,19.047618865966797,0,0,23.809524536132813,5,0,0,0,0,0,0,18.47770881652832,25769803776,7516192768,14811463680,5823070208
209,1771534112606,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.789472579956055,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,18.47770881652832,25769803776,7516192768,14810497024,5823070208
206,1771534112816,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,23.809524536132813,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,0,18.47770881652832,25769803776,7516192768,14809202688,5823070208
208,1771534113023,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,20,0,0,10,10,0,0,0,0,0,0,18.47770881652832,25769803776,7516192768,14756151296,5823070208
209,1771534113232,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,19.047618865966797,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,18.47770881652832,25769803776,7516192768,14756331520,5823070208
206,1771534113441,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,14.285715103149414,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,8.38326644897461,25769803776,7516192768,14756298752,5823070208
208,1771534113648,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,0,8.38326644897461,25769803776,7516192768,14756347904,5823070208
207,1771534113856,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,19.047618865966797,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,8.38326644897461,25769803776,7516192768,14726987776,5823070208
208,1771534114064,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,0,0,15.000000953674316,4.761904716491699,0,0,0,0,0,0,8.38326644897461,25769803776,7516192768,14727004160,5823070208
206,1771534114273,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,19.047618865966797,0,0,5,5,0,0,0,0,0,0,9.305669784545898,25769803776,7516192768,14727020544,5823070208
208,1771534114480,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,36.3636360168457,31.81818199157715,0,0,23.809524536132813,19.047618865966797,0,0,0,0,0,0,9.305669784545898,25769803776,7516192768,14726971392,5823070208
201,1771534114689,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,33.333335876464844,28.571430206298828,27.272727966308594,20,19.047618865966797,23.809524536132813,20,23.809524536132813,30.000001907348633,28.571430206298828,9.305669784545898,25769803776,7516192768,14831828992,5823070208
209,1771534114891,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,60.000003814697266,60.000003814697266,52.38095474243164,55,52.6315803527832,52.38095474243164,47.36842346191406,47.619049072265625,45,45,47.619049072265625,52.38095474243164,9.305669784545898,25769803776,7516192768,15031189504,5823070208
208,1771534115101,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,45.45454788208008,38.095237731933594,50,42.85714340209961,38.095237731933594,25,40.90909194946289,38.095237731933594,43.4782600402832,38.095237731933594,42.85714340209961,47.619049072265625,9.305669784545898,25769803776,7516192768,15002091520,5823070208
209,1771534115309,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,45,38.095237731933594,45,45,33.333335876464844,28.571430206298828,38.095237731933594,35,35,35,42.85714340209961,42.85714340209961,6.529721260070801,25769803776,7516192768,15001976832,5823070208
200,1771534115519,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,40,33.333335876464844,43.4782600402832,47.619049072265625,33.333335876464844,31.81818199157715,35,40.90909194946289,38.095237731933594,36.3636360168457,40,35,6.529721260070801,25769803776,7516192768,15002353664,5823070208
208,1771534115720,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,47.619049072265625,42.85714340209961,42.105262756347656,50,40,31.57894515991211,38.095237731933594,36.842105865478516,40,40,45,47.619049072265625,6.529721260070801,25769803776,7516192768,15002386432,5823070208
208,1771534115928,4,4,4,4,4,4,4,4,4,4,4,4,56.91797637939453,65.39419555664063,57.9375,62.421875,62.87334442138672,61.683067321777344,57.07630920410156,64.28282928466797,62.980010986328125,65.40750122070313,62.569313049316406,61.130027770996094,42.105262756347656,40,42.85714340209961,42.85714340209961,25,33.333335876464844,38.095237731933594,33.333335876464844,38.095237731933594,38.095237731933594,50,47.36842346191406,6.529721260070801,25769803776,7516192768,15002943488,5823070208
206,1771534116138,4,4,4,4,4,4,4,4,4,4,4,4,56.91797637939453,65.39419555664063,57.9375,62.421875,62.87334442138672,61.683067321777344,57.07630920410156,64.28282928466797,62.980010986328125,65.40750122070313,62.569313049316406,61.130027770996094,45.45454788208008,42.85714340209961,50,52.38095474243164,38.095237731933594,31.81818199157715,40,40,38.095237731933594,36.842105865478516,45,54.54545593261719,6.529721260070801,25769803776,7516192768,14821113856,5823070208
208,1771534116345,4,4,4,4,4,4,4,4,4,4,4,4,56.91797637939453,65.39419555664063,57.9375,62.421875,62.87334442138672,61.683067321777344,57.07630920410156,64.28282928466797,62.980010986328125,65.40750122070313,62.569313049316406,61.130027770996094,47.619049072265625,42.85714340209961,52.38095474243164,42.85714340209961,38.095237731933594,35,42.85714340209961,40.90909194946289,42.85714340209961,45.45454788208008,52.38095474243164,45,25.46986961364746,25769803776,7516192768,14821113856,5823070208
208,1771534116553,4,4,4,4,4,4,4,4,4,4,4,4,56.91797637939453,65.39419555664063,57.9375,62.421875,62.87334442138672,61.683067321777344,57.07630920410156,64.28282928466797,62.980010986328125,65.40750122070313,62.569313049316406,61.130027770996094,42.105262756347656,31.57894515991211,45.45454788208008,42.85714340209961,33.333335876464844,30.000001907348633,42.85714340209961,40,38.095237731933594,33.333335876464844,52.38095474243164,47.619049072265625,25.46986961364746,25769803776,7516192768,14858223616,5823070208
209,1771534116761,4,4,4,4,4,4,4,4,4,4,4,4,56.91797637939453,65.39419555664063,57.9375,62.421875,62.87334442138672,61.683067321777344,57.07630920410156,64.28282928466797,62.980010986328125,65.40750122070313,62.569313049316406,61.130027770996094,45.45454788208008,40.90909194946289,47.36842346191406,50,35,28.571430206298828,38.095237731933594,38.095237731933594,40,40,47.619049072265625,52.38095474243164,25.46986961364746,25769803776,7516192768,14858305536,5823070208
206,1771534116971,4,4,4,4,4,4,4,4,4,4,4,4,57.77199172973633,66.17491149902344,58.40625,63.125,63.783935546875,62.60749053955078,57.90650177001953,64.98112487792969,63.68803024291992,66.10775756835938,63.30009078979492,61.836666107177734,42.85714340209961,33.333335876464844,50,50,31.81818199157715,36.3636360168457,40,42.85714340209961,38.095237731933594,39.130435943603516,42.85714340209961,45.45454788208008,25.46986961364746,25769803776,7516192768,14815412224,5823070208
207,1771534117178,4,4,4,4,4,4,4,4,4,4,4,4,57.77199172973633,66.17491149902344,58.40625,63.125,63.783935546875,62.60749053955078,57.90650177001953,64.98112487792969,63.68803024291992,66.10775756835938,63.30009078979492,61.836666107177734,40,42.85714340209961,38.095237731933594,35,38.095237731933594,30.000001907348633,45.45454788208008,47.619049072265625,47.619049072265625,42.105262756347656,40,40,25.46986961364746,25769803776,7516192768,14822064128,5823070208
209,1771534117386,4,4,4,4,4,4,4,4,4,4,4,4,57.77199172973633,66.17491149902344,58.40625,63.125,63.783935546875,62.60749053955078,57.90650177001953,64.98112487792969,63.68803024291992,66.10775756835938,63.30009078979492,61.836666107177734,40,30.000001907348633,35,38.095237731933594,30.000001907348633,28.571430206298828,45,42.85714340209961,40,47.619049072265625,38.095237731933594,38.095237731933594,31.670700073242188,25769803776,7516192768,14817378304,5823070208
202,1771534117596,4,4,4,4,4,4,4,4,4,4,4,4,57.77199172973633,66.17491149902344,58.40625,63.125,63.783935546875,62.60749053955078,57.90650177001953,64.98112487792969,63.68803024291992,66.10775756835938,63.30009078979492,61.836666107177734,47.619049072265625,42.85714340209961,36.3636360168457,40.90909194946289,33.333335876464844,28.571430206298828,42.85714340209961,47.619049072265625,47.619049072265625,47.619049072265625,33.333335876464844,35,31.670700073242188,25769803776,7516192768,14790934528,5823070208
209,1771534117799,4,4,4,4,4,4,4,4,4,4,4,4,58.5180549621582,67.25635528564453,59.34375,64.75,65.07028198242188,64.20332336425781,58.816776275634766,66.39555358886719,65.46334075927734,67.12741088867188,64.7079086303711,63.47562789916992,42.85714340209961,40,40,35,35,33.333335876464844,50,45,47.619049072265625,50,42.85714340209961,38.095237731933594,31.670700073242188,25769803776,7516192768,14808039424,5823070208
209,1771534118009,4,4,4,4,4,4,4,4,4,4,4,4,58.5180549621582,67.25635528564453,59.34375,64.75,65.07028198242188,64.20332336425781,58.816776275634766,66.39555358886719,65.46334075927734,67.12741088867188,64.7079086303711,63.47562789916992,50,47.619049072265625,47.619049072265625,45,35,35,57.142860412597656,60.000003814697266,55,57.142860412597656,50,54.54545593261719,31.670700073242188,25769803776,7516192768,14808039424,5823070208
209,1771534118219,4,4,4,4,4,4,4,4,4,4,4,4,58.5180549621582,67.25635528564453,59.34375,64.75,65.07028198242188,64.20332336425781,58.816776275634766,66.39555358886719,65.46334075927734,67.12741088867188,64.7079086303711,63.47562789916992,38.095237731933594,38.095237731933594,40,45.45454788208008,36.3636360168457,33.333335876464844,42.85714340209961,45.45454788208008,50,47.619049072265625,42.85714340209961,40,31.670700073242188,25769803776,7516192768,14808039424,5823070208
205,1771534118429,4,4,4,4,4,4,4,4,4,4,4,4,58.5180549621582,67.25635528564453,59.34375,64.75,65.07028198242188,64.20332336425781,58.816776275634766,66.39555358886719,65.46334075927734,67.12741088867188,64.7079086303711,63.47562789916992,47.619049072265625,35,40.90909194946289,38.095237731933594,33.333335876464844,28.571430206298828,52.38095474243164,45,47.619049072265625,50,38.095237731933594,38.095237731933594,31.194026947021484,25769803776,7516192768,14808039424,5823070208
203,1771534118634,4,4,4,4,4,4,4,4,4,4,4,4,58.5180549621582,67.25635528564453,59.34375,64.75,65.07028198242188,64.20332336425781,58.816776275634766,66.39555358886719,65.46334075927734,67.12741088867188,64.7079086303711,63.47562789916992,45,38.095237731933594,45,45,38.095237731933594,35,47.619049072265625,52.38095474243164,60.000003814697266,47.36842346191406,47.619049072265625,47.619049072265625,31.194026947021484,25769803776,7516192768,14800044032,5823070208
206,1771534118838,4,4,4,4,4,4,4,4,4,4,4,4,59.0437126159668,68.75741577148438,60.046875,64.96875,65.65645599365234,64.88765716552734,59.42294692993164,67.31015014648438,66.5845947265625,68.32453155517578,65.44784545898438,64.3443832397461,45,47.619049072265625,38.095237731933594,35,45,38.095237731933594,47.36842346191406,47.619049072265625,42.85714340209961,45,35,35,31.194026947021484,25769803776,7516192768,14779187200,5823070208
203,1771534119045,4,4,4,4,4,4,4,4,4,4,4,4,59.0437126159668,68.75741577148438,60.046875,64.96875,65.65645599365234,64.88765716552734,59.42294692993164,67.31015014648438,66.5845947265625,68.32453155517578,65.44784545898438,64.3443832397461,47.619049072265625,40,40,38.095237731933594,40,35,42.85714340209961,45,40,47.619049072265625,38.095237731933594,38.095237731933594,31.194026947021484,25769803776,7516192768,14779187200,5823070208
209,1771534119249,4,4,4,4,4,4,4,4,4,4,4,4,59.0437126159668,68.75741577148438,60.046875,64.96875,65.65645599365234,64.88765716552734,59.42294692993164,67.31015014648438,66.5845947265625,68.32453155517578,65.44784545898438,64.3443832397461,42.85714340209961,38.095237731933594,35,35,57.142860412597656,47.619049072265625,47.619049072265625,50,45,47.619049072265625,42.85714340209961,35,31.194026947021484,25769803776,7516192768,14779187200,5823070208
202,1771534119459,4,4,4,4,4,4,4,4,4,4,4,4,59.0437126159668,68.75741577148438,60.046875,64.96875,65.65645599365234,64.88765716552734,59.42294692993164,67.31015014648438,66.5845947265625,68.32453155517578,65.44784545898438,64.3443832397461,40,30.000001907348633,40.90909194946289,47.619049072265625,30.000001907348633,30.000001907348633,38.095237731933594,36.3636360168457,40.90909194946289,40.90909194946289,40,47.619049072265625,33.1624755859375,25769803776,7516192768,14779187200,5823070208
205,1771534119661,4,4,4,4,4,4,4,4,4,4,4,4,59.0437126159668,68.75741577148438,60.046875,64.96875,65.65645599365234,64.88765716552734,59.42294692993164,67.31015014648438,66.5845947265625,68.32453155517578,65.44784545898438,64.3443832397461,45,38.095237731933594,45,42.85714340209961,30.000001907348633,28.571430206298828,35,40,36.842105865478516,36.842105865478516,45,45,33.1624755859375,25769803776,7516192768,14781661184,5823070208
208,1771534119867,4,4,4,4,4,4,4,4,4,4,4,4,58.81350326538086,66.02449035644531,59.8125,64.75,64.3272476196289,63.316532135009766,58.916290283203125,65.63196563720703,64.60992431640625,66.1478500366211,64.10742950439453,62.85317611694336,28.571430206298828,15.000000953674316,0,0,18.18181800842285,9.523809432983398,0,0,0,0,4.761904716491699,0,33.1624755859375,25769803776,7516192768,14744338432,5823070208
208,1771534120076,4,4,4,4,4,4,4,4,4,4,4,4,58.81350326538086,66.02449035644531,59.8125,64.75,64.3272476196289,63.316532135009766,58.916290283203125,65.63196563720703,64.60992431640625,66.1478500366211,64.10742950439453,62.85317611694336,15.000000953674316,19.047618865966797,0,0,10,0,0,0,0,0,0,0,33.1624755859375,25769803776,7516192768,14744305664,5823070208
199,1771534120285,4,4,4,4,4,4,4,4,4,4,4,4,58.81350326538086,66.02449035644531,59.8125,64.75,64.3272476196289,63.316532135009766,58.916290283203125,65.63196563720703,64.60992431640625,66.1478500366211,64.10742950439453,62.85317611694336,22.72727394104004,10,0,0,9.523809432983398,0,0,0,0,0,0,0,32.280609130859375,25769803776,7516192768,14744289280,5823070208
208,1771534120485,4,4,4,4,4,4,4,4,4,4,4,4,58.81350326538086,66.02449035644531,59.8125,64.75,64.3272476196289,63.316532135009766,58.916290283203125,65.63196563720703,64.60992431640625,66.1478500366211,64.10742950439453,62.85317611694336,26.3157901763916,20,0,0,15.000000953674316,10,0,0,0,0,0,0,32.280609130859375,25769803776,7516192768,14744616960,5823070208
208,1771534120694,4,4,4,4,4,4,4,4,4,4,4,4,58.81350326538086,66.02449035644531,59.8125,64.75,64.3272476196289,63.316532135009766,58.916290283203125,65.63196563720703,64.60992431640625,66.1478500366211,64.10742950439453,62.85317611694336,23.809524536132813,19.047618865966797,0,0,9.523809432983398,5,0,0,0,0,0,0,32.280609130859375,25769803776,7516192768,14744666112,5823070208
209,1771534120903,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,22.72727394104004,0,0,10,9.090909004211426,0,0,0,0,0,0,32.280609130859375,25769803776,7516192768,14735147008,5823070208
207,1771534121113,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,15.000000953674316,0,0,9.523809432983398,0,0,0,0,0,0,0,32.280609130859375,25769803776,7516192768,14733983744,5823070208
209,1771534121321,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,0,0,14.285715103149414,9.090909004211426,0,0,0,0,0,0,16.079513549804688,25769803776,7516192768,14732738560,5823070208
207,1771534121531,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,18.18181800842285,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,16.079513549804688,25769803776,7516192768,14731493376,5823070208
207,1771534121739,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,0,0,5,5,0,0,0,0,0,0,16.079513549804688,25769803776,7516192768,14729805824,5823070208
208,1771534121948,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,16.079513549804688,25769803776,7516192768,14707048448,5823070208
205,1771534122156,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,14.285715103149414,4.545454502105713,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,16.079513549804688,25769803776,7516192768,14707113984,5823070208
207,1771534122362,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,23.809524536132813,0,0,9.523809432983398,5,0,0,0,0,15.000000953674316,0,6.601459503173828,25769803776,7516192768,14707113984,5823070208
208,1771534122570,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,20,0,0,10,9.523809432983398,0,0,0,0,4.545454502105713,4.545454502105713,6.601459503173828,25769803776,7516192768,14707113984,5823070208
206,1771534122778,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,19.047618865966797,0,0,13.636363983154297,4.761904716491699,0,0,0,0,0,0,6.601459503173828,25769803776,7516192768,14705180672,5823070208
208,1771534122986,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,5.555555820465088,5,0,0,0,0,0,0,6.601459503173828,25769803776,7516192768,14696628224,5823070208
208,1771534123194,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,0,0,13.636363983154297,4.761904716491699,0,0,0,0,0,0,6.601459503173828,25769803776,7516192768,14696644608,5823070208
206,1771534123404,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,18.18181800842285,0,0,10,9.090909004211426,0,0,0,0,0,0,9.393742561340332,25769803776,7516192768,14696660992,5823070208
202,1771534123610,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,14.285715103149414,0,0,0,0,0,0,0,9.393742561340332,25769803776,7516192768,14696660992,5823070208
209,1771534123813,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,15.000000953674316,0,0,10,9.090909004211426,0,0,0,0,0,0,9.393742561340332,25769803776,7516192768,14696660992,5823070208
207,1771534124023,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,9.523809432983398,0,0,9.523809432983398,5.263157844543457,0,0,0,0,0,0,9.393742561340332,25769803776,7516192768,14692466688,5823070208
209,1771534124231,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,0,0,9.523809432983398,9.090909004211426,0,0,0,0,0,0,9.393742561340332,25769803776,7516192768,14692384768,5823070208
206,1771534124441,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,22.72727394104004,4.761904716491699,4.545454502105713,19.047618865966797,5,4.761904716491699,0,4.545454502105713,4.545454502105713,4.761904716491699,4.761904716491699,7.778226375579834,25769803776,7516192768,14687879168,5823070208
205,1771534124647,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,25,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,4.761904716491699,7.778226375579834,25769803776,7516192768,14687879168,5823070208
208,1771534124853,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,50,35,47.619049072265625,50,30.000001907348633,33.333335876464844,45,47.619049072265625,45,40,60.000003814697266,47.619049072265625,7.778226375579834,25769803776,7516192768,14771879936,5823070208
207,1771534125062,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,45,40.90909194946289,45,45,33.333335876464844,33.333335876464844,40.90909194946289,38.095237731933594,38.095237731933594,33.333335876464844,50,40,7.778226375579834,25769803776,7516192768,14744535040,5823070208
208,1771534125270,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,42.85714340209961,31.57894515991211,45.45454788208008,47.619049072265625,30.000001907348633,25,36.842105865478516,35,35,40.90909194946289,36.842105865478516,42.85714340209961,7.778226375579834,25769803776,7516192768,14744584192,5823070208
205,1771534125478,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,66.66667175292969,61.904762268066406,50,57.142860412597656,59.09090805053711,59.09090805053711,50,50,52.38095474243164,50,54.54545593261719,57.142860412597656,6.8451361656188965,25769803776,7516192768,14695579648,5823070208
209,1771534125684,4,4,4,4,4,4,4,4,4,4,4,4,2.1999998092651367,1.5,40,40,2.1999998092651367,1.5,1.5,2.1999998092651367,1.5,2.1999998092651367,2.1999998092651367,1.5,55,45,61.904762268066406,50,40,35,47.619049072265625,50,47.619049072265625,52.38095474243164,55,60.000003814697266,6.8451361656188965,25769803776,7516192768,15026290688,5823070208
207,1771534125894,4,4,4,4,4,4,4,4,4,4,4,4,57.73756408691406,67.27801513671875,60.046875,64.96875,64.3116683959961,63.43647766113281,58.054542541503906,65.80815124511719,64.89129638671875,67.02094268798828,63.87528991699219,62.74142837524414,71.42857360839844,66.66667175292969,55,57.142860412597656,66.66667175292969,70,40,42.85714340209961,40,42.85714340209961,55,57.142860412597656,6.8451361656188965,25769803776,7516192768,15048933376,5823070208
211,1771534126102,4,4,4,4,4,4,4,4,4,4,4,4,57.73756408691406,67.27801513671875,60.046875,64.96875,64.3116683959961,63.43647766113281,58.054542541503906,65.80815124511719,64.89129638671875,67.02094268798828,63.87528991699219,62.74142837524414,42.85714340209961,42.85714340209961,47.619049072265625,47.619049072265625,38.095237731933594,36.3636360168457,45.45454788208008,42.85714340209961,38.095237731933594,40,54.54545593261719,47.619049072265625,6.8451361656188965,25769803776,7516192768,15017361408,5823070208
