Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
209,1771534869738,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,18.18181800842285,0,0,5,9.090909004211426,0,0,0,0,0,0,8.046087265014648,25769803776,7516192768,14737997824,5823070208
205,1771534869948,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.789472579956055,0,0,13.636363983154297,0,0,0,0,0,0,0,8.046087265014648,25769803776,7516192768,14737211392,5823070208
206,1771534870154,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,22.72727394104004,0,0,10,9.090909004211426,0,0,0,0,0,0,8.046087265014648,25769803776,7516192768,14735949824,5823070208
207,1771534870361,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,10,0,0,0,0,0,0,0,7.846353530883789,25769803776,7516192768,14723334144,5823070208
203,1771534870569,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,4.761904716491699,4.761904716491699,9.523809432983398,0,0,0,0,4.761904716491699,4.545454502105713,7.846353530883789,25769803776,7516192768,14723416064,5823070208
209,1771534870773,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,14.285715103149414,0,0,0,0,0,0,0,7.846353530883789,25769803776,7516192768,14723465216,5823070208
207,1771534870982,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,10,4.761904716491699,0,0,0,0,0,0,7.846353530883789,25769803776,7516192768,14723219456,5823070208
208,1771534871190,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,14.285715103149414,0,0,10,9.523809432983398,0,0,0,0,0,0,7.846353530883789,25769803776,7516192768,14723252224,5823070208
206,1771534871399,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,9.61138916015625,25769803776,7516192768,14714929152,5823070208
205,1771534871606,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.81818199157715,15.000000953674316,0,0,14.285715103149414,10,0,0,0,0,5,0,9.61138916015625,25769803776,7516192768,14716715008,5823070208
205,1771534871812,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,20,0,0,10,9.523809432983398,0,0,0,0,0,0,9.61138916015625,25769803776,7516192768,14716698624,5823070208
209,1771534872017,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,0,14.285715103149414,5,5,5,0,0,4.761904716491699,0,9.61138916015625,25769803776,7516192768,14716698624,5823070208
209,1771534872228,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,14.285715103149414,4.761904716491699,0,4.761904716491699,9.523809432983398,4.545454502105713,0,0,0,0,4.545454502105713,9.61138916015625,25769803776,7516192768,14716698624,5823070208
208,1771534872438,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,15.000000953674316,0,0,14.285715103149414,4.761904716491699,0,0,0,0,14.285715103149414,0,8.292559623718262,25769803776,7516192768,14716698624,5823070208
207,1771534872646,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,4.761904716491699,10,9.523809432983398,0,0,0,0,0,9.090909004211426,8.292559623718262,25769803776,7516192768,14700773376,5823070208
209,1771534872854,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,0,14.285715103149414,5,0,0,0,0,4.761904716491699,0,8.292559623718262,25769803776,7516192768,14700953600,5823070208
209,1771534873063,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,14.285715103149414,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,0,8.292559623718262,25769803776,7516192768,14700953600,5823070208
208,1771534873273,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,19.047618865966797,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,7.234163761138916,25769803776,7516192768,14692597760,5823070208
204,1771534873482,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,0,0,10,0,0,0,0,0,0,0,7.234163761138916,25769803776,7516192768,14692597760,5823070208
207,1771534873688,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,23.809524536132813,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,7.234163761138916,25769803776,7516192768,14692630528,5823070208
208,1771534873896,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,10,0,0,9.523809432983398,5,0,0,0,0,0,0,7.234163761138916,25769803776,7516192768,14692614144,5823070208
205,1771534874105,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,15.000000953674316,0,0,10,9.090909004211426,0,0,0,0,0,0,7.234163761138916,25769803776,7516192768,14692630528,5823070208
206,1771534874311,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,23.809524536132813,0,0,19.047618865966797,5,0,0,0,0,0,0,8.624836921691895,25769803776,7516192768,14688632832,5823070208
208,1771534874517,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,8.624836921691895,25769803776,7516192768,14688747520,5823070208
203,1771534874726,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,0,0,14.285715103149414,5,0,0,0,0,0,0,8.624836921691895,25769803776,7516192768,14688763904,5823070208
209,1771534874930,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,23.809524536132813,0,0,5.263157844543457,4.761904716491699,0,0,0,0,0,0,8.624836921691895,25769803776,7516192768,14688780288,5823070208
205,1771534875140,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,0,0,13.636363983154297,4.761904716491699,0,0,0,0,0,0,8.624836921691895,25769803776,7516192768,14688796672,5823070208
208,1771534875346,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,14.285715103149414,0,0,15.000000953674316,5,0,0,0,0,0,0,7.621597766876221,25769803776,7516192768,14659387392,5823070208
203,1771534875555,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,14.285715103149414,4.545454502105713,0,10,4.761904716491699,0,0,0,0,4.761904716491699,0,7.621597766876221,25769803776,7516192768,14659387392,5823070208
205,1771534875759,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,15.000000953674316,0,0,10,5,0,0,0,0,0,0,7.621597766876221,25769803776,7516192768,14659403776,5823070208
207,1771534875965,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,0,14.285715103149414,5,0,0,0,0,0,0,7.621597766876221,25769803776,7516192768,14659387392,5823070208
209,1771534876173,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,15.789472579956055,0,0,14.285715103149414,13.636363983154297,0,0,0,0,0,0,7.621597766876221,25769803776,7516192768,14659633152,5823070208
201,1771534876383,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,23.809524536132813,0,0,10,0,0,0,0,0,0,0,9.362074851989746,25769803776,7516192768,14659649536,5823070208
208,1771534876585,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,23.809524536132813,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,9.362074851989746,25769803776,7516192768,14659829760,5823070208
209,1771534876794,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,10,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,9.362074851989746,25769803776,7516192768,14659764224,5823070208
207,1771534877004,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,22.72727394104004,0,0,9.523809432983398,5,0,0,0,0,0,0,9.362074851989746,25769803776,7516192768,14659829760,5823070208
207,1771534877213,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,9.362074851989746,25769803776,7516192768,14659846144,5823070208
206,1771534877420,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,0,0,10,4.761904716491699,0,0,0,0,0,0,9.085784912109375,25769803776,7516192768,14659895296,5823070208
207,1771534877628,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.789472579956055,19.047618865966797,0,0,10,9.523809432983398,0,0,0,0,0,0,9.085784912109375,25769803776,7516192768,14659862528,5823070208
203,1771534877836,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,5,0,0,0,0,0,0,0,9.085784912109375,25769803776,7516192768,14660059136,5823070208
209,1771534878039,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,15.000000953674316,0,0,14.285715103149414,5,0,0,0,0,0,0,9.085784912109375,25769803776,7516192768,14659682304,5823070208
207,1771534878249,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,0,0,9.523809432983398,9.090909004211426,0,0,0,0,0,0,9.085784912109375,25769803776,7516192768,14659682304,5823070208
207,1771534878457,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,14.285715103149414,0,0,15.000000953674316,0,0,0,0,0,0,0,9.174286842346191,25769803776,7516192768,14659682304,5823070208
200,1771534878665,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,20,4.545454502105713,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,9.174286842346191,25769803776,7516192768,14659682304,5823070208
204,1771534878866,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,23.809524536132813,0,0,15.000000953674316,5,0,0,0,0,4.761904716491699,0,9.174286842346191,25769803776,7516192768,14659665920,5823070208
207,1771534879071,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,20,0,0,9.523809432983398,5,0,0,0,0,0,0,9.174286842346191,25769803776,7516192768,14659600384,5823070208
208,1771534879279,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,15.000000953674316,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,8.388671875,25769803776,7516192768,14659567616,5823070208
208,1771534879488,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,22.72727394104004,0,0,10,4.761904716491699,0,0,0,0,0,0,8.388671875,25769803776,7516192768,14659584000,5823070208
206,1771534879697,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,10,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,8.388671875,25769803776,7516192768,14659584000,5823070208
208,1771534879903,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,10,5,0,0,0,0,0,0,8.388671875,25769803776,7516192768,14650589184,5823070208
208,1771534880113,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,14.285715103149414,0,0,13.636363983154297,4.761904716491699,0,0,0,0,4.545454502105713,0,8.388671875,25769803776,7516192768,14650572800,5823070208
208,1771534880321,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,23.809524536132813,0,0,9.523809432983398,5,0,0,0,0,0,0,7.092703819274902,25769803776,7516192768,14650638336,5823070208
207,1771534880530,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.434782028198242,14.285715103149414,0,4.761904716491699,10,4.545454502105713,0,0,0,0,10,9.523809432983398,7.092703819274902,25769803776,7516192768,14651523072,5823070208
208,1771534880738,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,23.809524536132813,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,7.092703819274902,25769803776,7516192768,14651539456,5823070208
206,1771534880946,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,20,0,0,10,0,0,0,0,0,0,0,7.092703819274902,25769803776,7516192768,14651539456,5823070208
208,1771534881153,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,7.092703819274902,25769803776,7516192768,14651523072,5823070208
207,1771534881363,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,22.72727394104004,19.047618865966797,0,0,14.285715103149414,5,0,0,0,0,0,0,8.259617805480957,25769803776,7516192768,14651310080,5823070208
207,1771534881571,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,10,4.545454502105713,0,0,0,0,0,0,8.259617805480957,25769803776,7516192768,14651342848,5823070208
206,1771534881779,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,0,0,13.636363983154297,5,0,0,0,0,0,0,8.259617805480957,25769803776,7516192768,14651195392,5823070208
209,1771534881986,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,19.047618865966797,0,0,5,9.090909004211426,0,0,0,0,0,0,8.259617805480957,25769803776,7516192768,14651244544,5823070208
209,1771534882196,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,4.545454502105713,19.047618865966797,5.263157844543457,0,0,0,0,0,0,8.259617805480957,25769803776,7516192768,14651539456,5823070208
206,1771534882406,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,18.18181800842285,0,0,9.523809432983398,9.090909004211426,0,0,0,0,0,0,8.374342918395996,25769803776,7516192768,14651588608,5823070208
206,1771534882613,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,5,5,0,0,0,0,0,0,8.374342918395996,25769803776,7516192768,14651588608,5823070208
204,1771534882820,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,23.809524536132813,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,0,8.374342918395996,25769803776,7516192768,14651588608,5823070208
206,1771534883025,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,25,0,0,5.263157844543457,5,0,0,0,0,0,0,8.374342918395996,25769803776,7516192768,14651703296,5823070208
204,1771534883232,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,14.285715103149414,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,8.374342918395996,25769803776,7516192768,14651736064,5823070208
207,1771534883437,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,10,4.761904716491699,0,0,0,0,0,0,6.733887672424316,25769803776,7516192768,14651736064,5823070208
202,1771534883645,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,23.809524536132813,0,0,13.636363983154297,4.761904716491699,0,0,0,0,0,0,6.733887672424316,25769803776,7516192768,14651752448,5823070208
208,1771534883847,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,10.526315689086914,0,0,15.000000953674316,5,0,0,0,0,0,0,6.733887672424316,25769803776,7516192768,14651768832,5823070208
207,1771534884057,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,10,4.761904716491699,0,0,0,0,0,0,6.733887672424316,25769803776,7516192768,14651801600,5823070208
207,1771534884265,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,19.047618865966797,0,0,9.523809432983398,0,0,0,0,0,0,0,6.733887672424316,25769803776,7516192768,14651981824,5823070208
205,1771534884473,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,14.285715103149414,0,0,14.285715103149414,13.636363983154297,0,0,0,0,0,0,7.078528881072998,25769803776,7516192768,14651949056,5823070208
207,1771534884679,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,9.523809432983398,5.263157844543457,0,0,0,0,0,0,7.078528881072998,25769803776,7516192768,14649606144,5823070208
207,1771534884888,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,0,0,15.000000953674316,4.761904716491699,0,0,0,0,0,0,7.078528881072998,25769803776,7516192768,14649638912,5823070208
206,1771534885096,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,23.809524536132813,0,0,15.000000953674316,14.285715103149414,0,0,0,0,0,0,7.078528881072998,25769803776,7516192768,14650343424,5823070208
209,1771534885302,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,19.047618865966797,10,10,14.285715103149414,4.761904716491699,10,10,9.523809432983398,9.523809432983398,9.523809432983398,10,9.131919860839844,25769803776,7516192768,14650376192,5823070208
207,1771534885512,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,14.285715103149414,4.545454502105713,0,9.523809432983398,5,0,0,0,0,4.761904716491699,4.545454502105713,9.131919860839844,25769803776,7516192768,14650359808,5823070208
208,1771534885720,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,0,9.131919860839844,25769803776,7516192768,14650392576,5823070208
206,1771534885929,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,0,9.131919860839844,25769803776,7516192768,14650392576,5823070208
208,1771534886136,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,14.285715103149414,0,0,5,5,0,0,0,0,0,0,9.131919860839844,25769803776,7516192768,14650408960,5823070208
207,1771534886345,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,19.047618865966797,0,0,14.285715103149414,9.090909004211426,0,0,0,0,0,0,8.86044979095459,25769803776,7516192768,14650294272,5823070208
208,1771534886552,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,5,4.761904716491699,0,0,0,0,0,0,8.86044979095459,25769803776,7516192768,14650376192,5823070208
200,1771534886761,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,9.523809432983398,5,0,0,0,0,0,0,8.86044979095459,25769803776,7516192768,14650261504,5823070208
208,1771534886962,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,19.047618865966797,0,0,10,10,0,0,0,0,0,0,8.86044979095459,25769803776,7516192768,14650294272,5823070208
207,1771534887171,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,9.523809432983398,4.761904716491699,0,0,0,0,4.545454502105713,0,8.86044979095459,25769803776,7516192768,14650261504,5823070208
207,1771534887379,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,23.809524536132813,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,0,8.190825462341309,25769803776,7516192768,14650114048,5823070208
208,1771534887587,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,0,0,10,9.523809432983398,0,0,0,0,0,0,8.190825462341309,25769803776,7516192768,14651260928,5823070208
206,1771534887796,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,22.72727394104004,0,0,13.636363983154297,0,0,0,0,0,0,0,8.190825462341309,25769803776,7516192768,14650671104,5823070208
207,1771534888002,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.789472579956055,0,0,5.263157844543457,4.761904716491699,0,0,0,0,0,0,8.190825462341309,25769803776,7516192768,14650671104,5823070208
207,1771534888211,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,27.272727966308594,15.000000953674316,0,0,9.523809432983398,5,0,0,0,0,0,0,8.190825462341309,25769803776,7516192768,14650769408,5823070208
202,1771534888419,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,22.72727394104004,0,0,9.523809432983398,9.090909004211426,0,0,0,0,0,0,8.484163284301758,25769803776,7516192768,14650753024,5823070208
209,1771534888622,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,20,0,0,15.000000953674316,0,0,0,0,0,0,0,8.484163284301758,25769803776,7516192768,14650720256,5823070208
208,1771534888832,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,13.636363983154297,5,0,0,0,0,0,0,8.484163284301758,25769803776,7516192768,14650769408,5823070208
207,1771534889041,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,5,13.043478012084961,0,0,0,0,0,0,8.484163284301758,25769803776,7516192768,14650802176,5823070208
209,1771534889249,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,18.18181800842285,22.72727394104004,0,0,15.000000953674316,0,0,0,0,0,0,0,8.484163284301758,25769803776,7516192768,14650589184,5823070208
208,1771534889458,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,13.636363983154297,9.523809432983398,0,0,0,0,0,0,7.302701473236084,25769803776,7516192768,14650556416,5823070208
202,1771534889667,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,0,0,10,0,0,0,0,0,0,0,7.302701473236084,25769803776,7516192768,14650556416,5823070208
207,1771534889871,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.789472579956055,19.047618865966797,0,0,5,5,0,0,0,0,0,0,7.302701473236084,25769803776,7516192768,14650556416,5823070208
203,1771534890079,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,0,0,9.523809432983398,9.090909004211426,0,0,0,0,0,0,7.302701473236084,25769803776,7516192768,14650556416,5823070208
209,1771534890283,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,19.047618865966797,0,0,10,5,0,0,0,0,0,0,8.879926681518555,25769803776,7516192768,14650720256,5823070208
199,1771534890492,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,13.636363983154297,9.090909004211426,0,0,0,0,4.761904716491699,0,8.879926681518555,25769803776,7516192768,14650720256,5823070208
203,1771534890693,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,20,4.761904716491699,0,10,0,0,0,0,0,0,0,8.879926681518555,25769803776,7516192768,14650753024,5823070208
206,1771534890897,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,10,5,0,0,0,0,0,0,8.879926681518555,25769803776,7516192768,14650753024,5823070208
209,1771534891104,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,10.526315689086914,0,0,10,9.523809432983398,0,0,0,0,0,0,8.879926681518555,25769803776,7516192768,14650753024,5823070208
204,1771534891314,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,22.72727394104004,0,0,19.047618865966797,14.285715103149414,0,0,0,0,0,0,11.178449630737305,25769803776,7516192768,14651244544,5823070208
208,1771534891520,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,20,4.761904716491699,4.761904716491699,15.000000953674316,10,0,0,0,0,5,9.090909004211426,11.178449630737305,25769803776,7516192768,14654423040,5823070208
208,1771534891729,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,18.18181800842285,4.761904716491699,0,0,0,0,0,0,11.178449630737305,25769803776,7516192768,14654177280,5823070208
