Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771649167599,3504,3504,3504,3504,3504,3504,3504,3504,52.32032775878906,51.74901580810547,50.77101135253906,50.54981231689453,50.52713394165039,50.32698059082031,49.97203063964844,51.280670166015625,51.478702545166016,NaN,0,0,0,0,0,0,0,9.005318641662598,8589934592,1073741824,5305188352,290652160
209,1771649167599,3504,3504,3504,3504,3504,3504,3504,3504,52.32032775878906,51.74901580810547,50.77101135253906,50.54981231689453,50.52713394165039,50.32698059082031,49.97203063964844,51.280670166015625,51.478702545166016,50,100,0,0,0,0,0,0,9.005318641662598,8589934592,1073741824,5305188352,290652160
205,1771649167809,3504,3504,3504,3504,3504,3504,3504,3504,52.32032775878906,51.74901580810547,50.77101135253906,50.54981231689453,50.52713394165039,50.32698059082031,49.97203063964844,51.280670166015625,51.478702545166016,23.809524536132813,20,23.809524536132813,10,4.761904716491699,4.545454502105713,0,4.761904716491699,2.2289583683013916,8589934592,1073741824,5305188352,290652160
209,1771649168016,3504,3504,3504,3504,3504,3504,3504,3504,52.32032775878906,51.74901580810547,50.77101135253906,50.54981231689453,50.52713394165039,50.32698059082031,49.97203063964844,51.280670166015625,51.478702545166016,20,23.809524536132813,19.047618865966797,14.285715103149414,0,0,0,0,2.2289583683013916,8589934592,1073741824,5305188352,290652160
205,1771649168226,3504,3504,3504,3504,3504,3504,3504,3504,51.01142120361328,50.444061279296875,49.49506378173828,49.245201110839844,49.43494415283203,49.288108825683594,48.94916534423828,50.18179702758789,50.4108772277832,28.571430206298828,23.809524536132813,27.272727966308594,19.047618865966797,0,0,0,0,2.2289583683013916,8589934592,1073741824,5291819008,290652160
208,1771649168432,3504,3504,3504,3504,3504,3504,3504,3504,51.01142120361328,50.444061279296875,49.49506378173828,49.245201110839844,49.43494415283203,49.288108825683594,48.94916534423828,50.18179702758789,50.4108772277832,28.571430206298828,19.047618865966797,21.052631378173828,19.047618865966797,0,0,0,0,2.2289583683013916,8589934592,1073741824,5288411136,290652160
207,1771649168641,3504,3504,3504,3504,3504,3504,3504,3504,51.01142120361328,50.444061279296875,49.49506378173828,49.245201110839844,49.43494415283203,49.288108825683594,48.94916534423828,50.18179702758789,50.4108772277832,20,20,14.285715103149414,10,9.090909004211426,5,4.761904716491699,4.761904716491699,3.3361220359802246,8589934592,1073741824,5000232960,290652160
209,1771649168849,3504,3504,3504,3504,3504,3504,3504,3504,51.01142120361328,50.444061279296875,49.49506378173828,49.245201110839844,49.43494415283203,49.288108825683594,48.94916534423828,50.18179702758789,50.4108772277832,20,25,19.047618865966797,14.285715103149414,0,0,0,0,3.3361220359802246,8589934592,1073741824,5008392192,290652160
209,1771649169059,3504,3504,3504,3504,3504,3504,3504,3504,51.01142120361328,50.444061279296875,49.49506378173828,49.245201110839844,49.43494415283203,49.288108825683594,48.94916534423828,50.18179702758789,50.4108772277832,27.272727966308594,27.272727966308594,19.047618865966797,9.523809432983398,0,0,0,0,3.3361220359802246,8589934592,1073741824,5008392192,290652160
208,1771649169269,3504,3504,3504,3504,3504,3504,3504,3504,49.08745193481445,48.69697189331055,47.63478088378906,47.304359436035156,47.741249084472656,47.64521789550781,47.23115539550781,48.459232330322266,48.59920120239258,30.000001907348633,22.72727394104004,28.571430206298828,19.047618865966797,0,0,4.545454502105713,0,3.3361220359802246,8589934592,1073741824,5008736256,290652160
199,1771649169477,3504,3504,3504,3504,3504,3504,3504,3504,49.08745193481445,48.69697189331055,47.63478088378906,47.304359436035156,47.741249084472656,47.64521789550781,47.23115539550781,48.459232330322266,48.59920120239258,23.809524536132813,10.526315689086914,25,14.285715103149414,0,0,0,0,3.3361220359802246,8589934592,1073741824,5009260544,290652160
208,1771649169677,3504,3504,3504,3504,3504,3504,3504,3504,49.08745193481445,48.69697189331055,47.63478088378906,47.304359436035156,47.741249084472656,47.64521789550781,47.23115539550781,48.459232330322266,48.59920120239258,20,19.047618865966797,28.571430206298828,10.526315689086914,4.761904716491699,0,0,0,2.9765210151672363,8589934592,1073741824,5009260544,290652160
209,1771649169886,3504,3504,3504,3504,3504,3504,3504,3504,49.08745193481445,48.69697189331055,47.63478088378906,47.304359436035156,47.741249084472656,47.64521789550781,47.23115539550781,48.459232330322266,48.59920120239258,31.81818199157715,20,35,19.047618865966797,0,0,0,0,2.9765210151672363,8589934592,1073741824,5009260544,290652160
209,1771649170096,3504,3504,3504,3504,3504,3504,3504,3504,49.08745193481445,48.69697189331055,47.63478088378906,47.304359436035156,47.741249084472656,47.64521789550781,47.23115539550781,48.459232330322266,48.59920120239258,20,19.047618865966797,28.571430206298828,18.18181800842285,5,13.043478012084961,5,4.761904716491699,2.9765210151672363,8589934592,1073741824,5009260544,290652160
205,1771649170306,3504,3504,3504,3504,3504,3504,3504,3504,48.127357482910156,47.863059997558594,46.583984375,46.37987518310547,46.746944427490234,46.773216247558594,46.22692108154297,47.42781066894531,47.60982131958008,19.047618865966797,14.285715103149414,19.047618865966797,5,0,0,0,0,2.9765210151672363,8589934592,1073741824,5004853248,290652160
209,1771649170513,3504,3504,3504,3504,3504,3504,3504,3504,48.127357482910156,47.863059997558594,46.583984375,46.37987518310547,46.746944427490234,46.773216247558594,46.22692108154297,47.42781066894531,47.60982131958008,20,19.047618865966797,23.809524536132813,9.523809432983398,0,0,0,0,2.9765210151672363,8589934592,1073741824,5004656640,290652160
207,1771649170723,3504,3504,3504,3504,3504,3504,3504,3504,48.127357482910156,47.863059997558594,46.583984375,46.37987518310547,46.746944427490234,46.773216247558594,46.22692108154297,47.42781066894531,47.60982131958008,14.285715103149414,23.809524536132813,23.809524536132813,14.285715103149414,4.545454502105713,0,0,0,2.2867987155914307,8589934592,1073741824,5004804096,290652160
