Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771649466404,3504,3504,3504,3504,3504,3504,3504,3504,48.12683868408203,47.84298324584961,46.47760772705078,46.3153076171875,46.4375114440918,46.53272247314453,46.061126708984375,47.123172760009766,47.340850830078125,0,0,0,0,0,0,0,0,8.731083869934082,8589934592,1073741824,5300928512,290652160
209,1771649466404,3504,3504,3504,3504,3504,3504,3504,3504,48.12683868408203,47.84298324584961,46.47760772705078,46.3153076171875,46.4375114440918,46.53272247314453,46.061126708984375,47.123172760009766,47.340850830078125,100,0,0,0,0,0,0,0,8.731083869934082,8589934592,1073741824,5302697984,290652160
208,1771649466614,3504,3504,3504,3504,3504,3504,3504,3504,48.12683868408203,47.84298324584961,46.47760772705078,46.3153076171875,46.4375114440918,46.53272247314453,46.061126708984375,47.123172760009766,47.340850830078125,19.047618865966797,23.809524536132813,14.285715103149414,9.523809432983398,9.523809432983398,13.636363983154297,9.090909004211426,9.090909004211426,8.731083869934082,8589934592,1073741824,5311414272,290652160
201,1771649466823,3504,3504,3504,3504,3504,3504,3504,3504,48.12683868408203,47.84298324584961,46.47760772705078,46.3153076171875,46.4375114440918,46.53272247314453,46.061126708984375,47.123172760009766,47.340850830078125,9.523809432983398,14.285715103149414,4.761904716491699,4.761904716491699,19.047618865966797,19.047618865966797,4.761904716491699,0,2.0796003341674805,8589934592,1073741824,5320491008,290652160
209,1771649467024,3504,3504,3504,3504,3504,3504,3504,3504,48.12683868408203,47.84298324584961,46.47760772705078,46.3153076171875,46.4375114440918,46.53272247314453,46.061126708984375,47.123172760009766,47.340850830078125,15.789472579956055,15.000000953674316,9.523809432983398,5,5,5,0,0,2.0796003341674805,8589934592,1073741824,5319573504,290652160
202,1771649467235,3504,3504,3504,3504,3504,3504,3504,3504,47.35028076171875,47.03709030151367,45.684776306152344,45.619239807128906,45.50275421142578,45.811370849609375,45.091094970703125,46.25579071044922,46.20649337768555,28.571430206298828,30.000001907348633,25,14.285715103149414,4.761904716491699,0,0,0,2.0796003341674805,8589934592,1073741824,5316640768,290652160
201,1771649467438,3504,3504,3504,3504,3504,3504,3504,3504,47.35028076171875,47.03709030151367,45.684776306152344,45.619239807128906,45.50275421142578,45.811370849609375,45.091094970703125,46.25579071044922,46.20649337768555,19.047618865966797,23.809524536132813,10,5,0,0,0,0,2.0796003341674805,8589934592,1073741824,5312593920,290652160
206,1771649467640,3504,3504,3504,3504,3504,3504,3504,3504,47.35028076171875,47.03709030151367,45.684776306152344,45.619239807128906,45.50275421142578,45.811370849609375,45.091094970703125,46.25579071044922,46.20649337768555,25,20,15.000000953674316,10,0,0,0,0,2.8148975372314453,8589934592,1073741824,5312610304,290652160
201,1771649467846,3504,3504,3504,3504,3504,3504,3504,3504,47.35028076171875,47.03709030151367,45.684776306152344,45.619239807128906,45.50275421142578,45.811370849609375,45.091094970703125,46.25579071044922,46.20649337768555,21.052631378173828,20,9.523809432983398,9.523809432983398,0,0,0,0,2.8148975372314453,8589934592,1073741824,5312692224,290652160
204,1771649468049,3504,3504,3504,3504,3504,3504,3504,3504,47.35028076171875,47.03709030151367,45.684776306152344,45.619239807128906,45.50275421142578,45.811370849609375,45.091094970703125,46.25579071044922,46.20649337768555,23.809524536132813,15.000000953674316,15.000000953674316,10,0,0,0,0,2.8148975372314453,8589934592,1073741824,5310529536,290652160
