Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771639414595,3504,3504,3504,3504,3504,3504,3504,3504,50.24755096435547,49.53626251220703,48.626136779785156,48.32427978515625,48.73808670043945,48.50836181640625,48.20808410644531,49.381797790527344,49.48430252075195,50,0,0,0,0,0,0,0,7.1161909103393555,8589934592,1073741824,5237686272,307429376
208,1771639414595,3504,3504,3504,3504,3504,3504,3504,3504,50.24755096435547,49.53626251220703,48.626136779785156,48.32427978515625,48.73808670043945,48.50836181640625,48.20808410644531,49.381797790527344,49.48430252075195,NaN,NaN,NaN,NaN,0,0,0,0,7.1161909103393555,8589934592,1073741824,5237686272,307429376
206,1771639414804,3504,3504,3504,3504,3504,3504,3504,3504,50.24755096435547,49.53626251220703,48.626136779785156,48.32427978515625,48.73808670043945,48.50836181640625,48.20808410644531,49.381797790527344,49.48430252075195,19.047618865966797,18.18181800842285,23.809524536132813,23.809524536132813,0,0,0,0,2.291872501373291,8589934592,1073741824,5237686272,307429376
209,1771639415011,3504,3504,3504,3504,3504,3504,3504,3504,50.24755096435547,49.53626251220703,48.626136779785156,48.32427978515625,48.73808670043945,48.50836181640625,48.20808410644531,49.381797790527344,49.48430252075195,19.047618865966797,19.047618865966797,19.047618865966797,14.285715103149414,0,0,0,0,2.291872501373291,8589934592,1073741824,5237686272,307429376
208,1771639415222,3504,3504,3504,3504,3504,3504,3504,3504,49.48361587524414,48.81832504272461,47.704498291015625,47.45134735107422,47.57806396484375,47.573707580566406,47.26237487792969,48.412811279296875,48.561256408691406,15.000000953674316,20,23.809524536132813,13.636363983154297,0,0,0,0,2.291872501373291,8589934592,1073741824,5239095296,307429376
209,1771639415430,3504,3504,3504,3504,3504,3504,3504,3504,49.48361587524414,48.81832504272461,47.704498291015625,47.45134735107422,47.57806396484375,47.573707580566406,47.26237487792969,48.412811279296875,48.561256408691406,31.81818199157715,33.333335876464844,28.571430206298828,21.052631378173828,50,38.095237731933594,28.571430206298828,20,2.291872501373291,8589934592,1073741824,5262639104,307429376
204,1771639415641,3504,3504,3504,3504,3504,3504,3504,3504,49.48361587524414,48.81832504272461,47.704498291015625,47.45134735107422,47.57806396484375,47.573707580566406,47.26237487792969,48.412811279296875,48.561256408691406,10,10,0,4.545454502105713,0,0,0,0,2.5152647495269775,8589934592,1073741824,5262639104,307429376
209,1771639415846,3504,3504,3504,3504,3504,3504,3504,3504,49.48361587524414,48.81832504272461,47.704498291015625,47.45134735107422,47.57806396484375,47.573707580566406,47.26237487792969,48.412811279296875,48.561256408691406,23.809524536132813,23.809524536132813,18.18181800842285,15.000000953674316,0,0,0,0,2.5152647495269775,8589934592,1073741824,5262639104,307429376
202,1771639416056,3504,3504,3504,3504,3504,3504,3504,3504,49.48361587524414,48.81832504272461,47.704498291015625,47.45134735107422,47.57806396484375,47.573707580566406,47.26237487792969,48.412811279296875,48.561256408691406,15.000000953674316,19.047618865966797,15.000000953674316,9.523809432983398,0,0,0,0,2.5152647495269775,8589934592,1073741824,5262639104,307429376
209,1771639416259,3504,3504,3504,3504,3504,3504,3504,3504,49.29277038574219,48.948081970214844,47.50080871582031,47.202423095703125,47.0709114074707,47.19453430175781,46.77086639404297,47.991703033447266,48.11454772949219,20,14.285715103149414,23.809524536132813,5,0,0,0,0,2.5152647495269775,8589934592,1073741824,5260230656,307429376
207,1771639416469,3504,3504,3504,3504,3504,3504,3504,3504,49.29277038574219,48.948081970214844,47.50080871582031,47.202423095703125,47.0709114074707,47.19453430175781,46.77086639404297,47.991703033447266,48.11454772949219,23.809524536132813,20,25,22.72727394104004,4.545454502105713,4.545454502105713,4.761904716491699,4.545454502105713,2.5152647495269775,8589934592,1073741824,5258805248,307429376
200,1771639416678,3504,3504,3504,3504,3504,3504,3504,3504,49.29277038574219,48.948081970214844,47.50080871582031,47.202423095703125,47.0709114074707,47.19453430175781,46.77086639404297,47.991703033447266,48.11454772949219,23.809524536132813,14.285715103149414,13.636363983154297,15.000000953674316,0,0,0,0,2.9379465579986572,8589934592,1073741824,5258641408,307429376
209,1771639416879,3504,3504,3504,3504,3504,3504,3504,3504,49.29277038574219,48.948081970214844,47.50080871582031,47.202423095703125,47.0709114074707,47.19453430175781,46.77086639404297,47.991703033447266,48.11454772949219,25,15.000000953674316,5.555555820465088,20,0,0,0,0,2.9379465579986572,8589934592,1073741824,5247320064,307429376
206,1771639417089,3504,3504,3504,3504,3504,3504,3504,3504,49.29277038574219,48.948081970214844,47.50080871582031,47.202423095703125,47.0709114074707,47.19453430175781,46.77086639404297,47.991703033447266,48.11454772949219,20,15.000000953674316,18.18181800842285,19.047618865966797,4.545454502105713,4.545454502105713,0,0,2.9379465579986572,8589934592,1073741824,5248499712,307429376
205,1771639417296,3504,3504,3504,3504,3504,3504,3504,3504,47.072235107421875,46.73396682739258,45.42560577392578,45.21247100830078,45.57860565185547,45.88963317871094,45.228050231933594,46.34374237060547,46.35450744628906,38.095237731933594,50,25,33.333335876464844,0,0,0,0,2.9379465579986572,8589934592,1073741824,5248647168,307429376
209,1771639417502,3504,3504,3504,3504,3504,3504,3504,3504,47.072235107421875,46.73396682739258,45.42560577392578,45.21247100830078,45.57860565185547,45.88963317871094,45.228050231933594,46.34374237060547,46.35450744628906,14.285715103149414,15.000000953674316,19.047618865966797,10,0,0,0,0,2.9379465579986572,8589934592,1073741824,5248679936,307429376
206,1771639417712,3504,3504,3504,3504,3504,3504,3504,3504,47.072235107421875,46.73396682739258,45.42560577392578,45.21247100830078,45.57860565185547,45.88963317871094,45.228050231933594,46.34374237060547,46.35450744628906,19.047618865966797,10,15.000000953674316,19.047618865966797,0,0,0,0,3.086944580078125,8589934592,1073741824,5248565248,307429376
205,1771639417919,3504,3504,3504,3504,3504,3504,3504,3504,47.072235107421875,46.73396682739258,45.42560577392578,45.21247100830078,45.57860565185547,45.88963317871094,45.228050231933594,46.34374237060547,46.35450744628906,14.285715103149414,9.523809432983398,22.72727394104004,19.047618865966797,0,0,0,0,3.086944580078125,8589934592,1073741824,5248860160,307429376
